CID;TABCD;LCD;CLASS;TCD;STCD;NID;POL_LCD
58;1;32348;A;10;0;15145;324
58;1;32355;A;10;0;3380;332
58;1;32356;A;10;0;2840;366
58;1;32357;A;10;0;9821;366
58;1;32359;A;10;0;16879;366
58;1;32360;A;10;0;9459;377
58;1;32367;A;10;0;15956;384
58;1;32376;A;10;0;17611;387
58;1;32384;A;10;0;14258;412
58;1;32393;A;10;0;8555;502
58;1;32412;A;10;0;14197;679
58;1;32413;A;10;0;12604;679
58;1;32414;A;10;0;23416;561
58;1;32415;A;10;0;17402;561
58;1;32416;A;10;0;7446;561
58;1;32417;A;10;0;17546;679
58;1;32418;A;10;0;18113;679
58;1;32419;A;10;0;12483;679
58;1;32420;A;10;0;20832;679
58;1;32421;A;10;0;4388;679
58;1;32422;A;10;0;6601;679
58;1;32423;A;10;0;26713;561
58;1;32424;A;10;0;13863;561
58;1;32425;A;10;0;7545;561
58;1;32426;A;10;0;8343;679
58;1;32427;A;10;0;16554;561
58;1;32428;A;10;0;25410;561
58;1;32429;A;10;0;24953;561
58;1;32430;A;10;0;13268;679
58;1;32431;A;10;0;8947;561
58;1;32432;A;10;0;8517;679
58;1;32433;A;10;0;13910;679
58;1;32434;A;10;0;20883;561
58;1;32436;A;10;0;10838;539
58;1;32437;A;10;0;4744;629
58;1;32438;A;10;0;18964;629
58;1;32439;A;10;0;18124;629
58;1;32440;A;10;0;24670;629
58;1;32441;A;10;0;26383;629
58;1;32442;A;10;0;20347;629
58;1;32443;A;10;0;634;629
58;1;32444;A;10;0;21169;545
58;1;33079;A;10;0;26563;555
58;1;33094;A;10;0;8779;3231
58;1;33095;A;10;0;8321;3231
58;1;33096;A;10;0;23799;487
58;1;33097;A;10;0;25026;627
58;1;33098;A;10;0;20801;3231
58;1;33117;A;10;0;4031;383
58;1;33118;A;10;0;23489;383
58;1;33119;A;10;0;3866;383
58;1;33120;A;10;0;27924;383
58;1;33121;A;10;0;28415;383
58;1;33122;A;10;0;16163;383
58;1;33123;A;10;0;11744;387
58;1;33124;A;10;0;25750;692
58;1;33125;A;10;0;13545;692
58;1;33126;A;10;0;3054;441
58;1;33127;A;10;0;19490;441
58;1;33128;A;10;0;10024;441
58;1;33129;A;10;0;10801;383
58;1;33130;A;10;0;2605;383
58;1;33131;A;10;0;11516;324
58;1;33132;A;10;0;17272;324
58;1;33133;A;10;0;602;441
58;1;33134;A;10;0;950;324
58;1;33135;A;10;0;26332;383
58;1;33136;A;10;0;28551;383
58;1;33137;A;10;0;5056;383
58;1;33138;A;10;0;623;383
58;1;33139;A;10;0;26946;387
58;1;33140;A;10;0;21435;555
58;1;33223;A;10;0;11931;383
58;1;33246;A;10;0;5249;3338
58;1;33249;A;10;0;15980;407
58;1;33250;A;10;0;501;407
58;1;33252;A;10;0;27159;407
58;1;33253;A;10;0;22333;407
58;1;33254;A;10;0;11161;407
58;1;33277;A;10;0;7562;308
58;1;33294;A;10;0;6090;395
58;1;33295;A;10;0;26807;395
58;1;33296;A;10;0;27230;395
58;1;33297;A;10;0;5071;395
58;1;33298;A;10;0;4758;555
58;1;33299;A;10;0;2584;308
58;1;33300;A;10;0;22928;602
58;1;33301;A;10;0;3437;555
58;1;33302;A;10;0;11871;308
58;1;33303;A;10;0;11931;387
58;1;33304;A;10;0;16743;387
58;1;33305;A;10;0;11211;395
58;1;33306;A;10;0;25531;395
58;1;33307;A;10;0;22922;395
58;1;33308;A;10;0;20625;395
58;1;33309;A;10;0;25388;633
58;1;33310;A;10;0;4994;705
58;1;33311;A;10;0;21012;705
58;1;33312;A;10;0;19116;395
58;1;33313;A;10;0;21920;602
58;1;33314;A;10;0;5117;395
58;1;33315;A;10;0;1652;555
58;1;33316;A;10;0;9024;602
58;1;33317;A;10;0;12761;602
58;1;33506;A;10;0;13694;609
58;1;33510;A;10;0;11201;576
58;1;33512;A;10;0;4659;455
58;1;33514;A;10;0;16089;678
58;1;33516;A;10;0;19206;576
58;1;33517;A;10;0;19662;577
58;1;33518;A;10;0;21040;678
58;1;33519;A;10;0;24319;579
58;1;33520;A;10;0;27652;373
58;1;33524;A;10;0;12678;579
58;1;33528;A;10;0;9048;686
58;1;33529;A;10;0;26060;373
58;1;33531;A;10;0;22996;577
58;1;33535;A;10;0;7644;396
58;1;33550;A;10;0;11733;576
58;1;33555;A;10;0;22350;396
58;1;33556;A;10;0;4661;579
58;1;33558;A;10;0;3395;609
58;1;33611;A;10;0;28390;686
58;1;33628;A;10;0;9975;686
58;1;33636;A;10;0;7907;686
58;1;33640;A;10;0;26777;595
58;1;33672;A;10;0;10008;610
58;1;33730;A;10;0;20944;609
58;1;33737;A;10;0;23610;579
58;1;33788;A;10;0;23720;609
58;1;33845;A;10;0;19337;686
58;1;33882;A;10;0;25366;373
58;1;33885;A;10;0;9690;373
58;1;33889;A;10;0;10357;373
58;1;33902;A;10;0;14020;373
58;1;33903;A;10;0;21795;373
58;1;33905;A;10;0;20546;396
58;1;33946;A;10;0;4701;577
58;1;33975;A;10;0;11390;595
58;1;33992;A;10;0;4829;686
58;1;34085;A;10;0;3654;373
58;1;34113;A;10;0;16231;576
58;1;34121;A;10;0;9477;576
58;1;34124;A;10;0;15830;595
58;1;34134;A;10;0;18271;529
58;1;34136;A;10;0;7643;529
58;1;34139;A;10;0;20812;529
58;1;34156;A;10;0;22201;577
58;1;34157;A;10;0;9967;577
58;1;34163;A;10;0;12851;664
58;1;34173;A;10;0;18207;529
58;1;34174;A;10;0;19408;336
58;1;34177;A;10;0;20137;336
58;1;34208;A;10;0;23620;576
58;1;34245;A;10;0;23597;686
58;1;34251;A;10;0;23529;609
58;1;34264;A;10;0;18956;678
58;1;34280;A;10;0;13233;373
58;1;34289;A;10;0;15373;610
58;1;34294;A;10;0;27348;336
58;1;34303;A;10;0;15717;336
58;1;34305;A;10;0;15584;529
58;1;34307;A;10;0;3324;529
58;1;34343;A;10;0;20726;455
58;1;34344;A;10;0;17204;455
58;1;34358;A;10;0;13435;455
58;1;34369;A;10;0;26379;579
58;1;34371;A;10;0;18514;579
58;1;34382;A;10;0;11051;664
58;1;34384;A;10;0;4660;664
58;1;34386;A;10;0;24179;396
58;1;34406;A;10;0;20033;336
58;1;34407;A;10;0;17553;373
58;1;34408;A;10;0;23662;373
58;1;34409;A;10;0;23528;373
58;1;34410;A;10;0;10980;373
58;1;34411;A;10;0;25826;396
58;1;34412;A;10;0;23666;455
58;1;34413;A;10;0;11979;529
58;1;34414;A;10;0;14551;529
58;1;34415;A;10;0;17690;576
58;1;34416;A;10;0;25259;579
58;1;34417;A;10;0;21792;579
58;1;34418;A;10;0;9382;579
58;1;34419;A;10;0;24624;579
58;1;34420;A;10;0;13768;609
58;1;34421;A;10;0;18958;609
58;1;34422;A;10;0;20510;610
58;1;34423;A;10;0;18297;664
58;1;34424;A;10;0;18606;678
58;1;34426;A;10;0;18907;686
58;1;34427;A;10;0;22904;686
58;1;34428;A;10;0;21038;686
58;1;34429;A;10;0;4175;686
58;1;34430;A;10;0;15861;609
58;1;34468;A;10;0;27627;664
58;1;34490;A;10;0;11322;577
58;1;34492;A;10;0;9830;577
58;1;34496;A;10;0;9925;396
58;1;34498;A;10;0;11579;396
58;1;35033;A;10;0;12427;602
58;1;35053;A;10;0;20192;418
58;1;35062;A;10;0;17592;321
58;1;35074;A;10;0;27619;321
58;1;35091;A;10;0;4125;403
58;1;35125;A;10;0;13890;615
58;1;35126;A;10;0;18327;674
58;1;35127;A;10;0;22688;674
58;1;35138;A;10;0;25976;425
58;1;35140;A;10;0;5098;702
58;1;35143;A;10;0;7494;484
58;1;35144;A;10;0;18580;502
58;1;35145;A;10;0;17414;384
58;1;35162;A;10;0;18125;548
58;1;35201;A;10;0;12148;501
58;1;35202;A;10;0;19228;501
58;1;35203;A;10;0;25983;501
58;1;35215;A;10;0;21197;633
58;1;35243;A;10;0;21327;387
58;1;35245;A;10;0;668;387
58;1;35246;A;10;0;17504;387
58;1;35261;A;10;0;25056;383
58;1;35271;A;10;0;3478;653
58;1;35281;A;10;0;23577;627
58;1;35283;A;10;0;28252;627
58;1;35284;A;10;0;25024;627
58;1;35286;A;10;0;20365;454
58;1;35296;A;10;0;13510;561
58;1;35306;A;10;0;17887;723
58;1;36040;A;10;0;8747;545
58;1;36041;A;10;0;25035;681
58;1;36042;A;10;0;21358;312
58;1;36043;A;10;0;25191;681
58;1;36044;A;10;0;28079;681
58;1;36045;A;10;0;25192;681
58;1;36051;A;10;0;1735;545
58;1;36069;A;10;0;8832;321
58;1;36083;A;10;0;5014;334
58;1;36094;A;10;0;20393;705
58;1;36095;A;10;0;1636;319
58;1;36116;A;10;0;21917;633
58;1;36144;A;10;0;16844;329
58;1;36145;A;10;0;24732;627
58;1;36146;A;10;0;10833;627
58;1;36147;A;10;0;24435;653
58;1;36148;A;10;0;26566;653
58;1;36149;A;10;0;23383;653
58;1;36198;A;10;0;26104;441
58;1;36208;A;10;0;3260;561
58;1;36209;A;10;0;24254;561
58;1;36280;A;10;0;18120;520
58;1;36282;A;10;0;10507;520
58;1;36289;A;10;0;13329;714
58;1;36293;A;10;0;3897;714
58;1;36363;A;10;0;4715;520
58;1;36364;A;10;0;3753;520
58;1;36365;A;10;0;21807;3325
58;1;36366;A;10;0;16920;3325
58;1;36367;A;10;0;17850;375
58;1;36368;A;10;0;15968;429
58;1;36369;A;10;0;19442;625
58;1;36370;A;10;0;8843;625
58;1;36371;A;10;0;15987;625
58;1;36372;A;10;0;5007;698
58;1;36373;A;10;0;26487;698
58;1;36374;A;10;0;23274;650
58;1;36375;A;10;0;27747;650
58;1;36376;A;10;0;18327;650
58;1;36377;A;10;0;19083;650
58;1;36378;A;10;0;16070;464
58;1;36379;A;10;0;27097;468
58;1;36380;A;10;0;27006;468
58;1;36381;A;10;0;9205;468
58;1;36382;A;10;0;21132;528
58;1;36383;A;10;0;5726;528
58;1;36384;A;10;0;24404;528
58;1;36385;A;10;0;17987;340
58;1;36386;A;10;0;21797;340
58;1;36387;A;10;0;9734;375
58;1;36388;A;10;0;18544;714
58;1;36389;A;10;0;27093;509
58;1;36390;A;10;0;4463;509
58;1;36391;A;10;0;27072;509
58;1;36392;A;10;0;6957;509
58;1;36393;A;10;0;6161;509
58;1;36394;A;10;0;8541;3227
58;1;36395;A;10;0;7454;3227
58;1;36396;A;10;0;9159;650
58;1;36397;A;10;0;12742;650
58;1;36398;A;10;0;12307;625
58;1;36399;A;10;0;12303;509
58;1;36400;A;10;0;24571;523
58;1;36401;A;10;0;17104;375
58;1;37205;A;10;0;8098;414
58;1;37206;A;10;0;27595;715
58;1;37208;A;10;0;2656;509
58;1;37209;A;10;0;23836;580
58;1;37210;A;10;0;21892;580
58;1;37211;A;10;0;27658;464
58;1;37212;A;10;0;4648;3227
58;1;37213;A;10;0;28410;3227
58;1;37214;A;10;0;15778;429
58;1;37215;A;10;0;10507;714
58;1;37216;A;10;0;13241;483
58;1;37217;A;10;0;4268;650
58;1;37218;A;10;0;9997;650
58;1;37219;A;10;0;6653;650
58;1;37220;A;10;0;3193;3227
58;1;37221;A;10;0;5680;374
58;1;37222;A;10;0;23757;375
58;1;37223;A;10;0;761;375
58;1;37224;A;10;0;4512;464
58;1;37225;A;10;0;26311;340
58;1;37226;A;10;0;3916;440
58;1;37227;A;10;0;10780;523
58;1;37228;A;10;0;8874;520
58;1;37229;A;10;0;13016;422
58;1;37230;A;10;0;18224;464
58;1;37231;A;10;0;13833;650
58;1;37232;A;10;0;10061;650
58;1;37233;A;10;0;15927;3227
58;1;37234;A;10;0;23026;625
58;1;37235;A;10;0;18604;520
58;1;37236;A;10;0;13313;3227
58;1;37237;A;10;0;11429;3325
58;1;37238;A;10;0;21948;696
58;1;37239;A;10;0;7710;696
58;1;37240;A;10;0;23362;696
58;1;37241;A;10;0;26884;696
58;1;37242;A;10;0;5484;464
58;1;37243;A;10;0;10795;464
58;1;37244;A;10;0;10798;464
58;1;37245;A;10;0;20440;464
58;1;37246;A;10;0;4513;464
58;1;37247;A;10;0;22045;464
58;1;37248;A;10;0;696;464
58;1;37249;A;10;0;10337;698
58;1;37250;A;10;0;5256;3227
58;1;37253;A;10;0;21336;3227
58;1;37254;A;10;0;19357;3227
58;1;37255;A;10;0;25628;3227
58;1;37256;A;10;0;11692;3227
58;1;37258;A;10;0;2879;3325
58;1;37259;A;10;0;24192;3325
58;1;37260;A;10;0;26659;3325
58;1;37261;A;10;0;27965;528
58;1;37262;A;10;0;8489;528
58;1;37264;A;10;0;9727;375
58;1;37265;A;10;0;8543;3227
58;1;37266;A;10;0;5042;429
58;1;37267;A;10;0;14160;468
58;1;37268;A;10;0;21969;468
58;1;37269;A;10;0;2807;468
58;1;37270;A;10;0;11461;580
58;1;37271;A;10;0;7060;625
58;1;37273;A;10;0;11582;340
58;1;37274;A;10;0;3875;340
58;1;37275;A;10;0;17622;340
58;1;37276;A;10;0;18231;650
58;1;37277;A;10;0;3735;340
58;1;37278;A;10;0;19457;580
58;1;37280;A;10;0;23346;523
58;1;37281;A;10;0;7400;523
58;1;37310;A;10;0;23174;468
58;1;37354;A;10;0;2807;714
58;1;37460;A;10;0;17953;440
58;1;37531;A;10;0;14978;14291
58;1;37539;A;10;0;25633;14291
58;1;37540;A;10;0;13790;14291
58;1;37546;A;10;0;937;14291
58;1;37547;A;10;0;9257;14291
58;1;37556;A;10;0;22836;568
58;1;37559;A;10;0;23804;14291
58;1;37574;A;10;0;15934;14291
58;1;37580;A;10;0;23022;569
58;1;37581;A;10;0;21776;569
58;1;37582;A;10;0;13799;569
58;1;37583;A;10;0;9469;569
58;1;37591;A;10;0;23366;569
58;1;37598;A;10;0;16294;569
58;1;37606;A;10;0;16488;569
58;1;37613;A;10;0;26086;569
58;1;37614;A;10;0;4191;569
58;1;37625;A;10;0;3321;569
58;1;37626;A;10;0;26253;569
58;1;37627;A;10;0;23051;14289
58;1;37631;A;10;0;9684;569
58;1;37639;A;10;0;24011;14292
58;1;37640;A;10;0;12745;569
58;1;37641;A;10;0;26365;569
58;1;37642;A;10;0;18339;569
58;1;37643;A;10;0;9210;569
58;1;37668;A;10;0;4039;569
58;1;37674;A;10;0;16268;569
58;1;37675;A;10;0;17884;14291
58;1;37676;A;10;0;28550;569
58;1;37687;A;10;0;25828;14291
58;1;37705;A;10;0;14522;14289
58;1;37706;A;10;0;21674;568
58;1;37707;A;10;0;5139;14289
58;1;37708;A;10;0;21454;14289
58;1;37709;A;10;0;13498;569
58;1;37710;A;10;0;9320;569
58;1;37711;A;10;0;13325;14289
58;1;37731;A;10;0;18151;569
58;1;37732;A;10;0;22759;14289
58;1;37733;A;10;0;10612;14289
58;1;37734;A;10;0;24940;14289
58;1;37744;A;10;0;5248;14289
58;1;37745;A;10;0;15935;14289
58;1;37746;A;10;0;14220;14289
58;1;37759;A;10;0;12872;14289
58;1;37762;A;10;0;5124;14289
58;1;37763;A;10;0;28418;14289
58;1;37764;A;10;0;23314;14289
58;1;37765;A;10;0;26323;14289
58;1;37780;A;10;0;22070;14291
58;1;37781;A;10;0;3137;14289
58;1;37794;A;10;0;23848;14289
58;1;37801;A;10;0;16320;14289
58;1;37802;A;10;0;6422;14289
58;1;37803;A;10;0;9202;14289
58;1;37804;A;10;0;18088;14289
58;1;37805;A;10;0;24980;14289
58;1;37806;A;10;0;18730;14289
58;1;37841;A;10;0;27913;14292
58;1;37842;A;10;0;10288;14292
58;1;37843;A;10;0;797;14292
58;1;37844;A;10;0;28085;14292
58;1;37845;A;10;0;5277;14292
58;1;37846;A;10;0;28295;14292
58;1;37847;A;10;0;12754;14292
58;1;37910;A;10;0;5609;14289
58;1;37911;A;10;0;6050;14289
58;1;37912;A;10;0;24039;14290
58;1;37913;A;10;0;11735;14290
58;1;37914;A;10;0;929;14290
58;1;37915;A;10;0;5626;14290
58;1;37916;A;10;0;20755;14290
58;1;37946;A;10;0;28175;14290
58;1;37947;A;10;0;27380;14290
58;1;37948;A;10;0;7685;14290
58;1;37949;A;10;0;12873;14290
58;1;37950;A;10;0;21998;14290
58;1;37989;A;10;0;11840;14290
58;1;37990;A;10;0;4060;14290
58;1;37991;A;10;0;17580;14290
58;1;37992;A;10;0;7715;14290
58;1;37993;A;10;0;27916;14290
58;1;37994;A;10;0;16849;14290
58;1;37995;A;10;0;4937;14290
58;1;37996;A;10;0;15565;14290
58;1;37997;A;10;0;24754;14290
58;1;38025;A;10;0;20243;14291
58;1;38026;A;10;0;13985;14291
58;1;38027;A;10;0;11557;14291
58;1;38028;A;10;0;18557;14291
58;1;38029;A;10;0;5627;14291
58;1;38030;A;10;0;7634;14291
58;1;38044;A;10;0;4755;14290
58;1;38046;A;10;0;27912;14290
58;1;38047;A;10;0;23642;14290
58;1;38048;A;10;0;11089;14291
58;1;38068;A;10;0;9700;14290
58;1;38084;A;10;0;16243;14291
58;1;38088;A;10;0;27307;14290
58;1;38089;A;10;0;9279;14290
58;1;38090;A;10;0;924;14290
58;1;38091;A;10;0;5025;14290
58;1;38105;A;10;0;28127;14290
58;1;38106;A;10;0;1049;14291
58;1;38107;A;10;0;9234;568
58;1;38108;A;10;0;27270;568
58;1;38109;A;10;0;18016;14291
58;1;38110;A;10;0;14137;14291
58;1;38111;A;10;0;22734;14291
58;1;38112;A;10;0;21079;14291
58;1;38113;A;10;0;6371;14291
58;1;38114;A;10;0;28420;14291
58;1;38115;A;10;0;20201;14291
58;1;38116;A;10;0;13383;14291
58;1;38134;A;10;0;4825;14291
58;1;38135;A;10;0;9669;14291
58;1;38177;A;10;0;5676;14291
58;1;38178;A;10;0;3067;14291
58;1;38193;A;10;0;23940;14290
58;1;38194;A;10;0;15959;14291
58;1;38195;A;10;0;11547;14291
58;1;38196;A;10;0;20779;14291
58;1;38269;A;10;0;5861;568
58;1;38270;A;10;0;13805;568
58;1;38271;A;10;0;25660;568
58;1;38272;A;10;0;5113;568
58;1;38286;A;10;0;8168;568
58;1;38297;A;10;0;25683;568
58;1;38298;A;10;0;4278;568
58;1;38299;A;10;0;9683;568
58;1;38300;A;10;0;13213;568
58;1;38319;A;10;0;1004;14289
58;1;38320;A;10;0;16769;14289
58;1;38321;A;10;0;9724;14289
58;1;38344;A;10;0;27916;568
58;1;38387;A;10;0;14143;14292
58;1;38388;A;10;0;16336;14292
58;1;38389;A;10;0;24754;14292
58;1;38390;A;10;0;3411;14289
58;1;38391;A;10;0;16696;568
58;1;38392;A;10;0;23861;568
58;1;38451;A;10;0;6937;568
58;1;38452;A;10;0;9419;14289
58;1;38486;A;10;0;15705;14289
58;1;38487;A;10;0;25464;14289
58;1;38488;A;10;0;3983;14289
58;1;38489;A;10;0;8863;14289
58;1;38499;A;10;0;24534;14292
58;1;38590;A;10;0;12422;518
58;1;38592;A;10;0;8870;518
58;1;38594;A;10;0;8803;632
58;1;38596;A;10;0;9275;632
58;1;38597;A;10;0;7838;632
58;1;38598;A;10;0;4194;661
58;1;38600;A;10;0;561;661
58;1;38601;A;10;0;18860;666
58;1;38602;A;10;0;12025;666
58;1;38603;A;10;0;16300;666
58;1;38604;A;10;0;2647;688
58;1;38605;A;10;0;28115;688
58;1;38607;A;10;0;2641;688
58;1;38609;A;10;0;7814;504
58;1;38610;A;10;0;9790;583
58;1;38611;A;10;0;1712;587
58;1;38612;A;10;0;10707;587
58;1;38613;A;10;0;11909;719
58;1;38615;A;10;0;27923;430
58;1;38616;A;10;0;16915;430
58;1;38622;A;10;0;28389;632
58;1;38623;A;10;0;25404;694
58;1;38629;A;10;0;6256;436
58;1;38658;A;10;0;8817;451
58;1;38710;A;10;0;10555;430
58;1;38711;A;10;0;20052;430
58;1;38712;A;10;0;4183;430
58;1;38713;A;10;0;27383;430
58;1;38714;A;10;0;20976;436
58;1;38715;A;10;0;24499;436
58;1;38717;A;10;0;1765;720
58;1;38718;A;10;0;24336;451
58;1;38719;A;10;0;14976;467
58;1;38720;A;10;0;25064;467
58;1;38721;A;10;0;2843;467
58;1;38722;A;10;0;9123;467
58;1;38726;A;10;0;14999;565
58;1;38727;A;10;0;7616;565
58;1;38728;A;10;0;9463;565
58;1;38729;A;10;0;2811;645
58;1;38730;A;10;0;22567;645
58;1;38731;A;10;0;19254;645
58;1;38732;A;10;0;15824;645
58;1;38734;A;10;0;7408;361
58;1;38735;A;10;0;11307;361
58;1;38736;A;10;0;7688;361
58;1;38737;A;10;0;10479;361
58;1;38739;A;10;0;24000;371
58;1;38740;A;10;0;2628;371
58;1;38741;A;10;0;10245;371
58;1;38742;A;10;0;6953;453
58;1;38744;A;10;0;19865;518
58;1;38745;A;10;0;22846;518
58;1;38746;A;10;0;1346;518
58;1;38749;A;10;0;3086;518
58;1;38876;A;10;0;19994;694
58;1;38877;A;10;0;472;694
58;1;38878;A;10;0;11872;453
58;1;38879;A;10;0;18213;693
58;1;38880;A;10;0;15942;693
58;1;38881;A;10;0;3025;693
58;1;38882;A;10;0;10666;583
58;1;38884;A;10;0;2945;720
58;1;38885;A;10;0;5521;720
58;1;38890;A;10;0;8800;400
58;1;38892;A;10;0;15204;400
58;1;38893;A;10;0;21517;400
58;1;38894;A;10;0;12398;326
58;1;38895;A;10;0;23691;437
58;1;38896;A;10;0;26853;583
58;1;38897;A;10;0;10774;583
58;1;38899;A;10;0;26088;504
58;1;38900;A;10;0;12081;583
58;1;38901;A;10;0;10271;371
58;1;38902;A;10;0;16029;371
58;1;38903;A;10;0;15080;371
58;1;38904;A;10;0;18851;371
58;1;38965;A;10;0;22612;400
58;1;38976;A;10;0;27646;437
58;1;38977;A;10;0;7140;400
58;1;38988;A;10;0;15396;461
58;1;38989;A;10;0;23926;720
58;1;39005;A;10;0;17874;530
58;1;39082;A;10;0;21057;422
58;1;39083;A;10;0;16499;650
58;1;39084;A;10;0;17435;650
58;1;39085;A;10;0;14490;650
58;1;39086;A;10;0;8434;650
58;1;39087;A;10;0;294;625
58;1;39088;A;10;0;10218;3227
58;1;39089;A;10;0;15952;528
58;1;39090;A;10;0;11594;714
58;1;39091;A;10;0;10971;625
58;1;39092;A;10;0;22909;464
58;1;39093;A;10;0;4699;698
58;1;39094;A;10;0;27509;528
58;1;39095;A;10;0;10242;509
58;1;39256;A;10;0;22826;530
58;1;39257;A;10;0;10674;443
58;1;39258;A;10;0;15092;443
58;1;39259;A;10;0;21788;443
58;1;39260;A;10;0;27373;443
58;1;39261;A;10;0;7186;462
58;1;39262;A;10;0;24256;462
58;1;39263;A;10;0;4253;475
58;1;39264;A;10;0;24618;475
58;1;39265;A;10;0;1867;511
58;1;39266;A;10;0;7613;511
58;1;39267;A;10;0;24660;541
58;1;39268;A;10;0;900;597
58;1;39269;A;10;0;2788;597
58;1;39270;A;10;0;15647;597
58;1;39271;A;10;0;3270;488
58;1;39272;A;10;0;21631;488
58;1;39299;A;10;0;25829;488
58;1;39300;A;10;0;7325;538
58;1;39301;A;10;0;17129;538
58;1;39302;A;10;0;28255;538
58;1;39303;A;10;0;13964;559
58;1;39304;A;10;0;9516;695
58;1;39305;A;10;0;25773;695
58;1;39306;A;10;0;26371;709
58;1;39307;A;10;0;11408;305
58;1;39308;A;10;0;21906;305
58;1;39309;A;10;0;24746;305
58;1;39310;A;10;0;11034;392
58;1;39311;A;10;0;12314;392
58;1;39312;A;10;0;14092;392
58;1;39313;A;10;0;15146;392
58;1;39314;A;10;0;17072;392
58;1;39315;A;10;0;18552;392
58;1;39316;A;10;0;26287;392
58;1;39317;A;10;0;2806;410
58;1;39318;A;10;0;13039;410
58;1;39319;A;10;0;8714;460
58;1;39320;A;10;0;28664;460
58;1;39321;A;10;0;26640;460
58;1;39322;A;10;0;26902;460
58;1;39323;A;10;0;26978;460
58;1;39324;A;10;0;15827;574
58;1;39325;A;10;0;17434;574
58;1;39326;A;10;0;18994;574
58;1;39327;A;10;0;7027;404
58;1;39328;A;10;0;20830;404
58;1;39329;A;10;0;27402;404
58;1;39330;A;10;0;693;624
58;1;39331;A;10;0;6932;624
58;1;39332;A;10;0;17485;624
58;1;39333;A;10;0;18631;624
58;1;39334;A;10;0;22245;624
58;1;39335;A;10;0;26523;624
58;1;39336;A;10;0;27793;624
58;1;39337;A;10;0;14543;626
58;1;39338;A;10;0;15416;626
58;1;39339;A;10;0;19399;626
58;1;39340;A;10;0;21380;353
58;1;39341;A;10;0;23678;353
58;1;39342;A;10;0;3819;369
58;1;39343;A;10;0;10854;369
58;1;39344;A;10;0;18861;369
58;1;39345;A;10;0;11380;614
58;1;39346;A;10;0;19432;614
58;1;39347;A;10;0;11984;670
58;1;39348;A;10;0;12045;670
58;1;39349;A;10;0;14921;670
58;1;39350;A;10;0;15716;670
58;1;39351;A;10;0;17119;670
58;1;39352;A;10;0;17127;670
58;1;39353;A;10;0;18900;670
58;1;39354;A;10;0;21171;670
58;1;39355;A;10;0;27436;670
58;1;39356;A;10;0;27519;670
58;1;39357;A;10;0;3276;699
58;1;39358;A;10;0;7205;699
58;1;39359;A;10;0;7603;699
58;1;39360;A;10;0;23871;699
58;1;39361;A;10;0;26528;699
58;1;39373;A;10;0;28288;709
58;1;39377;A;10;0;16872;469
58;1;39378;A;10;0;11375;530
58;1;39379;A;10;0;27250;658
58;1;39469;A;10;0;21980;369
58;1;39509;A;10;0;27080;410
58;1;39510;A;10;0;15852;392
58;1;39511;A;10;0;27331;626
58;1;39512;A;10;0;15511;670
58;1;39513;A;10;0;25280;670
58;1;39514;A;10;0;16018;670
58;1;39515;A;10;0;2735;624
58;1;39516;A;10;0;14473;624
58;1;39517;A;10;0;22320;626
58;1;39518;A;10;0;11483;538
58;1;39519;A;10;0;6014;709
58;1;39520;A;10;0;12312;709
58;1;39521;A;10;0;7438;305
58;1;39522;A;10;0;3463;626
58;1;39523;A;10;0;27578;574
58;1;39524;A;10;0;12260;670
58;1;39525;A;10;0;22288;462
58;1;39526;A;10;0;5200;462
58;1;39527;A;10;0;10957;353
58;1;39528;A;10;0;4244;597
58;1;39529;A;10;0;26524;488
58;1;39530;A;10;0;18336;709
58;1;39531;A;10;0;25535;392
58;1;39532;A;10;0;2848;658
58;1;39533;A;10;0;5203;597
58;1;39534;A;10;0;11090;460
58;1;39535;A;10;0;12276;460
58;1;39536;A;10;0;10194;538
58;1;39537;A;10;0;12954;559
58;1;39538;A;10;0;6156;559
58;1;39539;A;10;0;24181;709
58;1;39540;A;10;0;13439;488
58;1;39541;A;10;0;16856;624
58;1;39542;A;10;0;3269;404
58;1;39938;A;10;0;18706;392
58;1;39997;A;10;0;6474;511
58;1;40015;A;10;0;16706;469
58;1;40050;A;10;0;4289;624
58;1;40060;A;10;0;17362;538
58;1;40066;A;10;0;18715;475
58;1;40363;A;10;0;15680;396
58;1;40369;A;10;0;853;577
58;1;40382;A;10;0;18109;577
58;1;40410;A;10;0;10002;664
58;1;40422;A;10;0;6031;664
58;1;40425;A;10;0;23181;664
58;1;40434;A;10;0;12709;373
58;1;40436;A;10;0;25261;664
58;1;40463;A;10;0;5527;396
58;1;40478;A;10;0;23268;396
58;1;40484;A;10;0;9368;396
58;1;41017;A;10;0;14060;396
58;1;41021;A;10;0;11753;396
58;1;41024;A;10;0;7800;396
58;1;41049;A;10;0;20158;686
58;1;41406;A;10;0;22254;586
58;1;41413;A;10;0;1762;515
58;1;41415;A;10;0;2834;458
58;1;41416;A;10;0;2923;458
58;1;41417;A;10;0;3328;458
58;1;41418;A;10;0;3671;515
58;1;41419;A;10;0;5131;515
58;1;41420;A;10;0;4368;458
58;1;41421;A;10;0;5519;522
58;1;41423;A;10;0;6137;432
58;1;41424;A;10;0;6580;432
58;1;41425;A;10;0;6926;432
58;1;41428;A;10;0;8015;472
58;1;41429;A;10;0;8207;515
58;1;41431;A;10;0;9119;457
58;1;41433;A;10;0;9761;515
58;1;41434;A;10;0;10138;458
