CID;LID;NID;NAME;NCOMMENT
58;1;14807;L3322/L3020;
58;1;14808;L3326;
58;1;14809;L333;
58;1;14810;L3333 Gründau-Lieblos;
58;1;14811;L3333 Niedergründau;
58;1;14812;L3340/L3161;
58;1;14813;L3349/L3318;
58;1;14814;L3352;
58;1;14815;L3372;
58;1;14816;L3390/L3214;
58;1;14817;L3397/L3033;
58;1;14818;L3399 Lindenfels-Winterkasten;
58;1;14819;L3409/L3120/L535;
58;1;14820;L342;
58;1;14821;L344;
58;1;14822;L3452/L3020;
58;1;14823;L3454/L3272;
58;1;14824;L3457;
58;1;14825;L346;
58;1;14826;L3482;
58;1;14827;L3482/L3040;
58;1;14828;L351;
58;1;14829;L352;
58;1;14830;L360;
58;1;14831;L365;
58;1;14832;L366;
58;1;14833;L369;
58;1;14834;L370;
58;1;14835;L377;
58;1;14836;L382;
58;1;14837;L389;
58;1;14838;L392;
58;1;14839;L395;
58;1;14840;L396;
58;1;14841;L398;
58;1;14842;L399;
58;1;14843;L406;
58;1;14844;L407;
58;1;14845;L409;
58;1;14846;L413;
58;1;14847;L414;
58;1;14848;L419;
58;1;14849;L420;
58;1;14850;L424;
58;1;14851;L425;
58;1;14852;L428;
58;1;14853;L432;
58;1;14854;L434;
58;1;14855;L44, Osdorf;
58;1;14856;L442;
58;1;14857;L454;
58;1;14858;L455;
58;1;14859;L467;
58;1;14860;L468;
58;1;14861;L469;
58;1;14862;L47;
58;1;14863;L480/Flugplatz/Outlet-Center;
58;1;14864;L49, Nortorf;
58;1;14865;L493;
58;1;14866;L507 / Hauptstraße;
58;1;14867;L510;
58;1;14868;L512;
58;1;14869;L515;
58;1;14870;L52;
58;1;14871;L523;
58;1;14872;L529;
58;1;14873;L532;
58;1;14874;L537;
58;1;14875;L538;
58;1;14876;L542;
58;1;14877;L543;
58;1;14878;L554;
58;1;14879;L598;
58;1;14880;L600;
58;1;14881;L605/Autobahnzubringer Karlsruhe-Süd;
58;1;14882;L642;
58;1;14883;L700/Flugplatz Zweibrücken;
58;1;14884;L79a;
58;1;14885;L82;
58;1;14886;L88;
58;1;14887;L90;
58;1;14888;L92 / Schönberg;
58;1;14889;L98;
58;1;14890;LG Niedersachsen;
58;1;14891;LKW-Stauraum A5;
58;1;14892;LKW-Stauraum A861;
58;1;14893;LKW-Umgehung;
58;1;14894;Laaber;
58;1;14895;Laacher See;
58;1;14896;Laacher-See-Straße;
58;1;14897;Laage;
58;1;14898;Laasow;
58;1;14899;Laatzen;
58;1;14900;Laatzen/B443;
58;1;14901;Laatzen/Erich-Panitz-Straße;
58;1;14902;Laatzen/Sehnde;
58;1;14903;Laatzener Straße;
58;1;14904;Labenz;
58;1;14905;Laboe;
58;1;14906;Lache;
58;1;14907;Lachendorf;
58;1;14908;Lachener Weg;
58;1;14909;Lachgraben;
58;1;14910;Lachswehrallee;
58;1;14911;Lachtehausen;
58;1;14912;Ladbergen;
58;1;14913;Ladeburg;
58;1;14914;Ladeburger Chaussee;
58;1;14915;Ladeburger Heide;
58;1;14916;Ladelund;
58;1;14917;Ladenbeker Furtweg;
58;1;14918;Ladenburg;
58;1;14919;Ladenburg/Mannheim-Gartenstadt;
58;1;14920;Laderholz;
58;1;14921;Laer;
58;1;14922;Lage;
58;1;14923;Lagerhausstraße;
58;1;14924;Lagerlechfeld;
58;1;14925;Lagesche Straße;
58;1;14926;Lagewiesenstraße;
58;1;14927;Laggenbeck;
58;1;14928;Lahe;
58;1;14929;Lahn-Dill-Kreis;
58;1;14930;Lahnau;
58;1;14931;Lahnau - Atzbach;
58;1;14932;Lahnau - Dorlar;
58;1;14933;Lahnfeld - Dreieck;
58;1;14934;Lahnstein;
58;1;14935;Lahnstraße;
58;1;14936;Lahntal;
58;1;14937;Lahntal-Brungershausen;
58;1;14938;Lahntal-Caldern;
58;1;14939;Lahntal-Goßfelden;
58;1;14940;Lahntal-Göttingen;
58;1;14941;Lahntal-Sterzhausen;
58;1;14942;Lahr;
58;1;14943;Lahr (Schwarzwald);
58;1;14944;Lahr (Schwarzwald)/B36;
58;1;14945;Lahr im Schwarzwald;
58;1;14946;Lahr-Hugsweier;
58;1;14947;Lahr-Langenwinkel;
58;1;14948;Lahr-Mietersheim;
58;1;14949;Lahr-Mietersheim/B3;
58;1;14950;Lahr-Reichenbach;
58;1;14951;Lahr-Sulz;
58;1;14952;Lahr/B3;
58;1;14953;Lahstedt;
58;1;14954;Laibstadt;
58;1;14955;Laichingen;
58;1;14956;Laichingen-Feldstetten;
58;1;14957;Laim;
58;1;14958;Laimbach;
58;1;14959;Laimer Unterführung;
58;1;14960;Laineck;
58;1;14961;Lalling;
58;1;14962;Lam;
58;1;14963;Lambrecht;
58;1;14964;Lambsborn;
58;1;14965;Lamerdingen;
58;1;14966;Lampertheim;
58;1;14967;Lampertheim - Hofheim;
58;1;14968;Lampertheim - Hüttenfeld;
58;1;14969;Lampertheim - Rosengarten;
58;1;14970;Lampertheim-Rosengarten;
58;1;14971;Lampertsmühle;
58;1;14972;Lampertswalde;
58;1;14973;Lampestraße;
58;1;14974;Lamsfeld;
58;1;14975;Lamsfeld-Groß Liebitz;
58;1;14976;Lamspringe;
58;1;14977;Lamstedt;
58;1;14978;Lancken-Granitz;
58;1;14979;Landau;
58;1;14980;Landau a.d. Isar;
58;1;14981;Landau a.d.Isar;
58;1;14982;Landau a.d.Isar-Nord;
58;1;14983;Landau a.d.Isar-Süd;
58;1;14984;Landau in der Pfalz;
58;1;14985;Landau-B10;
58;1;14986;Landau-Dammheim;
58;1;14987;Landau-Maximilianstraße;
58;1;14988;Landau-Nord;
58;1;14989;Landau-Schlossstraße;
58;1;14990;Landau-Schloßstraße;
58;1;14991;Landau-Süd;
58;1;14992;Landau-Wollmesheimer Straße;
58;1;14993;Landau-Zentrum;
58;1;14994;Landau-Zweibrücker Straße;
58;1;14995;Landauer Straße;
58;1;14996;Landberg a.Lech-West;
58;1;14997;Landbrücke;
58;1;14998;Landensberg;
58;1;14999;Landesbergen;
58;1;15000;Landesgartenschau 2010;
58;1;15001;Landesgrenze;
58;1;15002;Landesgrenze Berlin;
58;1;15003;Landesgrenze Brandenburg;
58;1;15004;Landesgrenze Hamburg;
58;1;15005;Landesgrenze Hamburg-Neuenfelde;
58;1;15006;Landesgrenze Ost;
58;1;15007;Landesgrenze Sachsen-Anhalt;
58;1;15008;Landesgrenze TH ST;
58;1;15009;Landesgrenze Thüringen;
58;1;15010;Landesgrenze West;
58;1;15011;Landesgrenze zu Baden-Württemberg;
58;1;15012;Landesgrenze zu Baden-Württemberg/Sontheim a.d.Brenz;
58;1;15013;Landesgrenze zu Thüringen;
58;1;15014;Landesgrenze zu Thüringen/Henneberg;
58;1;15015;Landesgrenze/Bremer Landstraße;
58;1;15016;Landesgrenze/Hammersbecker Weg;
58;1;15017;Landesklinik Nordschwarzwald;
58;1;15018;Landgrabenstraße;
58;1;15019;Landgraf-Georg-Straße;
58;1;15020;Landhaus Zeddenick;
58;1;15021;Landhauskreuzung;
58;1;15022;Landkern;
58;1;15023;Landl;
58;1;15024;Landrat-Christians-Straße;
58;1;15025;Landsberg;
58;1;15026;Landsberg a. Lech;
58;1;15027;Landsberg a.Lech-Süd;
58;1;15028;Landsberg am Lech;
58;1;15029;Landsberg am Lech-Nord;
58;1;15030;Landsberg am Lech-Ost;
58;1;15031;Landsberg am Lech-West;
58;1;15032;Landsberg an der Warthe;
58;1;15033;Landsberger Allee;
58;1;15034;Landsberger Chaussee;
58;1;15035;Landsberger Straße;
58;1;15036;Landsberger Straße, Bayerstraße;
58;1;15037;Landschaftsverband Rheinland;
58;1;15038;Landscheid;
58;1;15039;Landscheide;
58;1;15040;Landshut;
58;1;15041;Landshut ;
58;1;15042;Landshut-Hascherkeller;
58;1;15043;Landshut-Nord;
58;1;15044;Landshut-West;
58;1;15045;Landshut/Essenbach;
58;1;15046;Landshuter Allee;
58;1;15047;Landshuter Straße;
58;1;15048;Landshuter-Allee-Tunnel;
58;1;15049;Landskroner Weiher;
58;1;15050;Landskronstraße;
58;1;15051;Landstraße;
58;1;15052;Landstuhl;
58;1;15053;Landstuhl-Atzel;
58;1;15054;Landstuhl-Gewerbezentrum;
58;1;15055;Landstuhl-Nord;
58;1;15056;Landstuhl-Süd;
58;1;15057;Landstuhl-West;
58;1;15058;Landsweiler-Reden;
58;1;15059;Landweg;
58;1;15060;Landwehr;
58;1;15061;Landwehr-Nord;
58;1;15062;Landwehr-Süd;
58;1;15063;Landwehrkreisel;
58;1;15064;Landwehrstraße;
58;1;15065;Langballig;
58;1;15066;Langballig, B199;
58;1;15067;Langburkersdorf;
58;1;15068;Langdorf;
58;1;15069;Lange Brücke;
58;1;15070;Lange Straße;
58;1;15071;Langebrückenstraße;
58;1;15072;Langeleben;
58;1;15073;Langeleben/Elm-Hochstraße;
58;1;15074;Langelohstraße;
58;1;15075;Langelsheim;
58;1;15076;Langelsheim-Süd;
58;1;15077;Langelsheim-West;
58;1;15078;Langelsheim/Seesener Straße;
58;1;15079;Langemarckstraße;
58;1;15080;Langen;
58;1;15081;Langen Berg;
58;1;15082;Langen Frankfurter Straße;
58;1;15083;Langen Mörfelder Landstraße;
58;1;15084;Langen-Bergheim;
58;1;15085;Langen/Mörfelden;
58;1;15086;Langenaltheim;
58;1;15087;Langenapel;
58;1;15088;Langenargen;
58;1;15089;Langenargen-Oberdorf;
58;1;15090;Langenau;
58;1;15091;Langenbach;
58;1;15092;Langenberg;
58;1;15093;Langenbruck;
58;1;15094;Langenburg;
58;1;15095;Langendamm/Zum Jadebusen;
58;1;15096;Langendernbach;
58;1;15097;Langeneichstädt;
58;1;15098;Langener Landstraße;
58;1;15099;Langener Waldsee;
58;1;15100;Langenfeld;
58;1;15101;Langenfeld (Rheinland);
58;1;15102;Langenfeld-Immigrath;
58;1;15103;Langenfeld-Reusrath;
58;1;15104;Langenfeld-Stadtmitte;
58;1;15105;Langenfeld/B285;
58;1;15106;Langenfelder Damm;
58;1;15107;Langenfelder Straße;
58;1;15108;Langenfelder Straße/B285;
58;1;15109;Langenforther Straße;
58;1;15110;Langengeisling;
58;1;15111;Langenhagen;
58;1;15112;Langenhagen-Kaltenweide;
58;1;15113;Langenhagener Straße;
58;1;15114;Langenhahn;
58;1;15115;Langenhahn/Hinterkirchen;
58;1;15116;Langenholthausen;
58;1;15117;Langenholzhausen;
58;1;15118;Langenhorn;
58;1;15119;Langenhorner Chaussee;
58;1;15120;Langenisarhofen;
58;1;15121;Langenleuba-Oberhain;
58;1;15122;Langenlonsheim;
58;1;15123;Langenmosen;
58;1;15124;Langennaundorf;
58;1;15125;Langenneufnach;
58;1;15126;Langenpreising;
58;1;15127;Langenprozelten;
58;1;15128;Langenrehm;
58;1;15129;Langenreichen;
58;1;15130;Langenscheidtstraße;
58;1;15131;Langenselbold;
58;1;15132;Langenselbold am Bahnhof;
58;1;15133;Langenselbold-West;
58;1;15134;Langenselbolder Dreieck;
58;1;15135;Langenstein;
58;1;15136;Langenstraße;
58;1;15137;Langenstücken;
58;1;15138;Langenthal;
58;1;15139;Langenweddingen;
58;1;15140;Langenwolmsdorf;
58;1;15141;Langenwolschendorf;
58;1;15142;Langenzenn;
58;1;15143;Langer Berg;
58;1;15144;Langer Weg;
58;1;15145;Langerringen;
58;1;15146;Langerwehe;
58;1;15147;Langestraße;
58;1;15148;Langewerth;
58;1;15149;Langewiesen;
58;1;15150;Langgöns;
58;1;15151;Langgöns - Espa;
58;1;15152;Langgöns-Dornholzhausen;
58;1;15153;Langgöns-Niederkleen;
58;1;15154;Langhagen;
58;1;15155;Langhansstraße;
58;1;15156;Langhäger Chaussee;
58;1;15157;Langlau;
58;1;15158;Langmeil;
58;1;15159;Langmühle;
58;1;15160;Langquaid;
58;1;15161;Langreder;
58;1;15162;Langschede;
58;1;15163;Langscheid;
58;1;15164;Langsur;
58;1;15165;Langsur-Mesenich;
58;1;15166;Langula;
58;1;15167;Langwasser;
58;1;15168;Langwasser Süd;
58;1;15169;Langwedel;
58;1;15170;Langwege-Ost;
58;1;15171;Langwege-West;
58;1;15172;Langweid;
58;1;15173;Langweid a. Lech;
58;1;15174;Langweid-Nord;
58;1;15175;Langweiler;
58;1;15176;Langwied;
58;1;15177;Langwieden;
58;1;15178;Langwieder See;
58;1;15179;Langwiese;
58;1;15180;Lank-Latum;
58;1;15181;Lanke;
58;1;15182;Lankensee;
58;1;15183;Lankow;
58;1;15184;Lankwitz;
58;1;15185;Lankwitzer Straße;
58;1;15186;Lanz;
58;1;15187;Lanz-Oberndorf;
58;1;15188;Lanzer Chaussee;
58;1;15189;Lappenbergsallee;
58;1;15190;Lappersdorf;
58;1;15191;Lappersdorfer Straße;
58;1;15192;Lappwald;
58;1;15193;Larrelter Straße;
58;1;15194;Lasbek;
58;1;15195;Lasfelde;
58;1;15196;Lassallestraße;
58;1;15197;Lastrup;
58;1;15198;Lastrup-Ost;
58;1;15199;Lastrup-West/Oldendorf;
58;1;15200;Lastrup/Alte B213;
58;1;15201;Lastrup/Groß Roscharden;
58;1;15202;Laternenfest;
58;1;15203;Latferde;
58;1;15204;Lathen;
58;1;15205;Lathen-Nord;
58;1;15206;Lathen/B70;
58;1;15207;Lathen/Krankenhaus;
58;1;15208;Lathwehren;
58;1;15209;Lau Brechte;
58;1;15210;Laub;
58;1;15211;Laubach;
58;1;15212;Laubach-Freienseen;
58;1;15213;Laubach-Lauter;
58;1;15214;Laubach-Münster;
58;1;15215;Laubach-Ruppertsburg;
58;1;15216;Laubach-Wetterfeld;
58;1;15217;Laubacher Straße;
58;1;15218;Laubachsmühle;
58;1;15219;Lauben;
58;1;15220;Laubenheim;
58;1;15221;Laubenschlag ;
58;1;15222;Laubenthal;
58;1;15223;Laubenweg;
58;1;15224;Laubsdorf;
58;1;15225;Laucha;
58;1;15226;Lauchdorf;
58;1;15227;Lauchhammer;
58;1;15228;Lauchhammer-West;
58;1;15229;Lauchhammerstr.;
58;1;15230;Lauchheim;
58;1;15231;Lauchheim-Ost;
58;1;15232;Lauchheim-West;
58;1;15233;Lauchringen;
58;1;15234;Lauchringen/B314;
58;1;15235;Lauchringen/B34;
58;1;15236;Lauda;
58;1;15237;Lauda-Königshofen;
58;1;15238;Lauda-Königshofen Gerlachsheim;
58;1;15239;Lauda-Königshofen Unterbalbach;
58;1;15240;Lauda-Königshofen-Sachsenflur;
58;1;15241;Lauda-Königshofen/B292;
58;1;15242;Laudenbach;
58;1;15243;Laudert;
58;1;15244;Laudert/A61;
58;1;15245;Laudert/An den Birken;
58;1;15246;Lauenau;
58;1;15247;Lauenau/B442;
58;1;15248;Lauenbrucher Straße;
58;1;15249;Lauenbrück;
58;1;15250;Lauenburg;
58;1;15251;Lauenburg/ Elbe;
58;1;15252;Lauenburg/Elbe;
58;1;15253;Lauenförde;
58;1;15254;Lauengraben;
58;1;15255;Lauenstein;
58;1;15256;Lauensteinstraße;
58;1;15257;Lauertal ;
58;1;15258;Lauf;
58;1;15259;Lauf a.d. Pegnitz;
58;1;15260;Lauf an der Pegnitz;
58;1;15261;Lauf-Hersbruck;
58;1;15262;Laufach;
58;1;15263;Laufamholzstraße;
58;1;15264;Laufen;
58;1;15265;Laufenburg;
58;1;15266;Laufenburg (Baden);
58;1;15267;Laufenburg-Hauenstein/Zufahrt A98;
58;1;15268;Laufenburg-Luttingen;
58;1;15269;Laufertor;
58;1;15270;Laufertorgraben;
58;1;15271;Lauffen am Neckar;
58;1;15272;Lauingen;
58;1;15273;Lauingen (Donau);
58;1;15274;Lauingen-Mitte;
58;1;15275;Lauingen-Ost/Kreisverkehr;
58;1;15276;Lauingen-West/Umweltzentrum;
58;1;15277;Laumersheim;
58;1;15278;Laupheim;
58;1;15279;Laupheim-Mitte;
58;1;15280;Laupheim-Süd;
58;1;15281;Laupheim/Achstetten;
58;1;15282;Laurenburg;
58;1;15283;Laurentiustunnel;
58;1;15284;Lauscha;
58;1;15285;Lausen-Grünau;
58;1;15286;Lausen/Westen;
58;1;15287;Lausener Straße;
58;1;15288;Lausenhof;
58;1;15289;Lausicker Straße;
58;1;15290;Lausitz;
58;1;15291;Lauta;
58;1;15292;Lautenbach;
58;1;15293;Lautenthal;
58;1;15294;Lautenthaler Straße;
58;1;15295;Lauter;
58;1;15296;Lauter/Sa.;
58;1;15297;Lauterachtal;
58;1;15298;Lauterbach;
58;1;15299;Lauterbach (Schwarzwald);
58;1;15300;Lauterbach - Heblos;
58;1;15301;Lauterbach - Maar;
58;1;15302;Lauterbach - Sickendorf;
58;1;15303;Lauterbach - Wernges;
58;1;15304;Lauterbach-Fohrenbühl;
58;1;15305;Lauterbacher Straße;
58;1;15306;Lauterberger Straße;
58;1;15307;Lauterecken;
58;1;15308;Lauterer Höhe;
58;1;15309;Lauterhofen;
58;1;15310;Lauterschwan;
58;1;15311;Lauterstein;
58;1;15312;Lauterstein-Weißenstein;
58;1;15313;Lauterstraße;
58;1;15314;Lautertal;
58;1;15315;Lautertal - Beedenkirchen;
58;1;15316;Lautertal - Gadernheim;
58;1;15317;Lautertal - Reichenbach;
58;1;15318;Lautertal - Schmal Beerbach;
58;1;15319;Lautertal-Gadernheim;
58;1;15320;Lautertal-Lautern;
58;1;15321;Lautrach;
58;1;15322;Lautzkirchen;
58;1;15323;Laußig;
58;1;15324;Laußnitz;
58;1;15325;Lavesallee;
58;1;15326;Lavesum;
58;1;15327;Lay;
58;1;15328;Lebach;
58;1;15329;Lebach-Bubach;
58;1;15330;Lebacher Straße;
58;1;15331;Lebenstedt;
58;1;15332;Lebenstedt/Lichtenberger Straße;
58;1;15333;Lebus;
58;1;15334;Lebusa;
58;1;15335;Lebuser Chaussee;
58;1;15336;Lebuser Straße;
58;1;15337;Lebuserstraße;
58;1;15338;Lechbruck;
58;1;15339;Lechbruck am See;
58;1;15340;Lechhausen;
58;1;15341;Lechhausen-Mitte/Stätzling;
58;1;15342;Lechhausen-Nord/Müllverwertungsanlage;
58;1;15343;Lechhauser Straße;
58;1;15344;Lechstraße;
58;1;15345;Lechtinger Straße;
58;1;15346;Lechwiesen;
58;1;15347;Leck;
58;1;15348;Leck, B199;
58;1;15349;Leck, L5;
58;1;15350;Lecker Chaussee;
58;1;15351;Leckerhorst;
58;1;15352;Lederbach;
58;1;15353;Lederberg;
58;1;15354;Lederhose;
58;1;15355;Leer;
58;1;15356;Leer (Ostfriesland);
58;1;15357;Leer-Heisfelde;
58;1;15358;Leer-Nord;
58;1;15359;Leer-Ost;
58;1;15360;Leer-West;
58;1;15361;Leer/Bremer Straße;
58;1;15362;Leer/Deichstraße;
58;1;15363;Leer/Heisfelder Straße;
58;1;15364;Leerer Straße;
58;1;15365;Leese;
58;1;15366;Leeskower Straße;
58;1;15367;Leest;
58;1;15368;Leeste;
58;1;15369;Leesten;
58;1;15370;Leezen;
58;1;15371;Legan;
58;1;15372;Legau;
58;1;15373;Legde/Quitzöbel;
58;1;15374;Legden;
58;1;15375;Legden/Ahaus;
58;1;15376;Legienstrasse;
58;1;15377;Legienstraße;
58;1;15378;Lego-Land;
58;1;15379;Lehel;
58;1;15380;Lehel-Altstadt;
58;1;15381;Lehen;
58;1;15382;Leher Heerstraße;
58;1;15383;Lehester Deich;
58;1;15384;Lehmberg;
58;1;15385;Lehmbraken;
58;1;15386;Lehmen;
58;1;15387;Lehmweg;
58;1;15388;Lehndorf;
58;1;15389;Lehnheim;
58;1;15390;Lehnin;
58;1;15391;Lehniner Chaussee;
58;1;15392;Lehniner Straße;
58;1;15393;Lehnitz;
58;1;15394;Lehnitzstraße;
58;1;15395;Lehrberg;
58;1;15396;Lehre;
58;1;15397;Lehrhovebruch;
58;1;15398;Lehrhovenbruch;
58;1;15399;Lehrte;
58;1;15400;Lehrte-Ost;
58;1;15401;Lehrte/Ahltener Straße;
58;1;15402;Lehrte/B443;
58;1;15403;Lehrte/Sehnder Straße;
58;1;15404;Lehrte/Westtangente;
58;1;15405;Lehrter See;
58;1;15406;Lehrter Straße;
58;1;15407;Leibertingen-Altheim;
58;1;15408;Leibi ;
58;1;15409;Leiblfing;
58;1;15410;Leibnitzstraße;
58;1;15411;Leibnizplatz;
58;1;15412;Leibnizstraße;
58;1;15413;Leibnizufer;
58;1;15414;Leibsch;
58;1;15415;Leibscher Hauptstraße;
58;1;15416;Leichlingen (Rheinland);
58;1;15417;Leiferde;
58;1;15418;Leimbach;
58;1;15419;Leimbacher Straße;
58;1;15420;Leimen;
58;1;15421;Leimen-Nord/B3;
58;1;15422;Leimen-Nord/B535;
58;1;15423;Leimen-Süd;
58;1;15424;Leimersheim;
58;1;15425;Leimersheim - Leopoldshafen;
58;1;15426;Leinach;
58;1;15427;Leinburg;
58;1;15428;Leine-Center;
58;1;15429;Leinebrücke;
58;1;15430;Leinefelde;
58;1;15431;Leinefelde-Worbis;
58;1;15432;Leineholz Ost;
58;1;15433;Leineholz West;
58;1;15434;Leinequerung;
58;1;15435;Leinetal;
58;1;15436;Leinfelden;
58;1;15437;Leinfelden Max-Lang-Straße;
58;1;15438;Leinfelden Stuttgarter Straße;
58;1;15439;Leinfelden-Echterdingen;
58;1;15440;Leinfelden-Echterdingen-Mitte/Flughafen;
58;1;15441;Leinfelden-Echterdingen-Süd/Stetten;
58;1;15442;Leinfelden-Echterdingen/Nord;
58;1;15443;Leinfelder Straße;
58;1;15444;Leingarten;
58;1;15445;Leingarten-Großgartach;
58;1;15446;Leingarten-Schluchtern West;
58;1;15447;Leiningen;
58;1;15448;Leiningen B327;
58;1;15449;Leininger Straße;
58;1;15450;Leipe;
58;1;15451;Leipgen;
58;1;15452;Leipheim;
58;1;15453;Leipheimer Straße;
58;1;15454;Leipzig;
58;1;15455;Leipzig, Stadt;
58;1;15456;Leipzig-Alt-West;
58;1;15457;Leipzig-Halle;
58;1;15458;Leipzig-Liebertwolkwitz;
58;1;15459;Leipzig-Messegelände;
58;1;15460;Leipzig-Mitte;
58;1;15461;Leipzig-Nord;
58;1;15462;Leipzig-Nordost;
58;1;15463;Leipzig-Nordwest;
58;1;15464;Leipzig-Ost;
58;1;15465;Leipzig-Süd;
58;1;15466;Leipzig-Südost;
58;1;15467;Leipzig-Südwest;
58;1;15468;Leipzig-West;
58;1;15469;Leipzig-West/Merseburg;
58;1;15470;Leipziger Chaussee;
58;1;15471;Leipziger Platz;
58;1;15472;Leipziger Straße;
58;1;15473;Leislau;
58;1;15474;Leisnig;
58;1;15475;Leisniger Straße;
58;1;15476;Leistenstraße;
58;1;15477;Leitershofen;
58;1;15478;Leitershofen/Pfersee-Süd;
58;1;15479;Leitheim;
58;1;15480;Leitsweiler;
58;1;15481;Leitzach;
58;1;15482;Leitzkau;
58;1;15483;Leizen;
58;1;15484;Lelm;
58;1;15485;Lembeck;
58;1;15486;Lemberg;
58;1;15487;Lemberg-Salzwoog;
58;1;15488;Lembruch;
58;1;15489;Lemförde;
58;1;15490;Lemgo;
58;1;15491;Lemke;
58;1;15492;Lemke/Oyle;
58;1;15493;Lemperberg;
58;1;15494;Lemsahler Landstraße;
58;1;15495;Lemsahler Landstraße ;
58;1;15496;Lemsdorf;
58;1;15497;Lemwerder;
58;1;15498;Lemwerder - Vegesack;
58;1;15499;Lenaustraße;
58;1;15500;Lenbachplatz;
58;1;15501;Lenbachstraße;
58;1;15502;Lengde;
58;1;15503;Lengdorf;
58;1;15504;Lengede;
58;1;15505;Lengeder Straße;
58;1;15506;Lengefeld;
58;1;15507;Lengenfeld;
58;1;15508;Lengenfeld unterm Stein;
58;1;15509;Lengenfelder Straße;
58;1;15510;Lengenwang;
58;1;15511;Lengerich;
58;1;15512;Lengericher Straße;
58;1;15513;Lengfeld;
58;1;15514;Lengfurt;
58;1;15515;Lenggries;
58;1;15516;Lenglern;
58;1;15517;Lenhartzstrasse;
58;1;15518;Lenhartzstraße;
58;1;15519;Lenhausen;
58;1;15520;Leni-Rommel-Straße;
58;1;15521;Lenkersheim;
58;1;15522;Lenne;
58;1;15523;Lenne/B64;
58;1;15524;Lennebergstraße;
58;1;15525;Lenneper Straße;
58;1;15526;Lenneplatz;
58;1;15527;Lennestadt;
58;1;15528;Lennestraße;
58;1;15529;Lennhof;
58;1;15530;Lenningen;
58;1;15531;Lenningen-Gutenberg;
58;1;15532;Lennèstraße;
58;1;15533;Lennéstraße;
58;1;15534;Lensahn;
58;1;15535;Lentföhrden;
58;1;15536;Lentförden;
58;1;15537;Lenting;
58;1;15538;Lenzen;
58;1;15539;Lenzen (Elbe);
58;1;15540;Lenzen-Nord;
58;1;15541;Lenzener Chaussee;
58;1;15542;Lenzersilge;
58;1;15543;Lenzkirch;
58;1;15544;Lenzkirch-Saig;
58;1;15545;Lenzkirch/B315;
58;1;15546;Leobendorf;
58;1;15547;Leonardo-da-Vinci-Straße;
58;1;15548;Leonberg;
58;1;15549;Leonberg-Glemseck/Verkehrsübungsplatz;
58;1;15550;Leonberg-Ost;
58;1;15551;Leonberg-Warmbronn;
58;1;15552;Leonberg-West;
58;1;15553;Leonberger Straße;
58;1;15554;Leonberger Straße/Leo-Center;
58;1;15555;Leonhard-Moll-Bogen;
58;1;15556;Leonhard-Moll-Bogen, Tübinger Straße;
58;1;15557;Leonhardsbuch;
58;1;15558;Leonorenstraße;
58;1;15559;Leonrodplatz;
58;1;15560;Leopoldplatz;
58;1;15561;Leopoldshafen;
58;1;15562;Leopoldshafen-Leimersheim;
58;1;15563;Leopoldshöhe;
58;1;15564;Leopoldstraße;
58;1;15565;Leppin;
58;1;15566;Lepsiusstraße;
58;1;15567;Lerchenauer See;
58;1;15568;Lerchenauer Straße;
58;1;15569;Lerchenberg;
58;1;15570;Lerchenberg-Süd;
58;1;15571;Lerchenbuck;
58;1;15572;Lerchenfeld;
58;1;15573;Lerchenkamp;
58;1;15574;Lerchenstraße;
58;1;15575;Lermoos;
58;1;15576;Lesserstraße;
58;1;15577;Lessingstraße;
58;1;15578;Lessingstraße/Schreiberstraße;
58;1;15579;Lessingtunnel;
58;1;15580;Lesumbrücke;
58;1;15581;Lesumer Heerstraße;
58;1;15582;Lesumer Heerstraße ;
58;1;15583;Letmathe;
58;1;15584;Letschin;
58;1;15585;Letschiner Loose;
58;1;15586;Letter;
58;1;15587;Letter/Klöcknerstraße;
58;1;15588;Letter/Lange Feldstraße;
58;1;15589;Letterhausweg;
58;1;15590;Letzau;
58;1;15591;Letzlingen;
58;1;15592;Letzter Heller;
58;1;15593;Leubas;
58;1;15594;Leuben;
58;1;15595;Leubsdorf;
58;1;15596;Leuchau;
58;1;15597;Leucht;
58;1;15598;Leuchtenberg;
58;1;15599;Leuchtenbergring;
58;1;15600;Leuchtenbergring-Tunnel;
58;1;15601;Leuenberg;
58;1;15602;Leuenberger Straße;
58;1;15603;Leun;
58;1;15604;Leun - Stockhausen;
58;1;15605;Leun-Biskirchen;
58;1;15606;Leuna;
58;1;15607;Leunastraße;
58;1;15608;Leupoldsgrün;
58;1;15609;Leupoldstein;
58;1;15610;Leutenbach;
58;1;15611;Leutenbach-Nellmersbach;
58;1;15612;Leutenberg;
58;1;15613;Leuterod;
58;1;15614;Leutersdorf;
58;1;15615;Leutershausen;
58;1;15616;Leutesdorf;
58;1;15617;Leutkirch;
58;1;15618;Leutkirch im Allgäu;
58;1;15619;Leutkirch-Diepoldshofen;
58;1;15620;Leutkirch-Reichenhofen;
58;1;15621;Leutkirch-Süd;
58;1;15622;Leutkirch-West;
58;1;15623;Leutkircher Straße;
58;1;15624;Leutscher Allee;
58;1;15625;Leutzsch;
58;1;15626;Leutzscher Allee;
58;1;15627;Leuzetunnel;
58;1;15628;Levensauer Brücke;
58;1;15629;Leverkusen;
58;1;15630;Leverkusen-Manfort, BayArena;
58;1;15631;Leverkusen-Opladen;
58;1;15632;Leverkusen-Rheindorf;
