CID;TABCD;LCD;CLASS;TCD;STCD;ROADNUMBER;RNID;N1ID;N2ID;POL_LCD;PES_LEV
58;1;39370;L;1;2;B56N;;22338;7579;410;0
58;1;39396;L;1;3;L684;;16280;28361;389;0
58;1;39416;L;1;4;K4;;22810;4899;426;0
58;1;39420;L;1;4;K11;;3265;7341;426;0
58;1;39424;L;1;4;K5;;22822;7341;426;0
58;1;39428;L;5;0;GGe1;511;5678;7096;426;0
58;1;39432;L;1;3;L661;;11960;3456;389;0
58;1;39439;L;1;2;B8alt;;6532;6398;279;0
58;1;39449;L;1;3;L770;;24660;20296;541;0
58;1;39460;L;1;3;L633;;4101;8888;260;0
58;1;39553;L;5;0;GK1;4816;17197;4224;490;0
58;1;39559;L;1;3;L34;;14379;14368;490;0
58;1;39571;L;5;0;GK2;12534;4601;1574;490;0
58;1;39575;L;1;4;K12;;14350;14358;490;0
58;1;39585;L;5;0;GK3;16353;279;3746;490;0
58;1;39590;L;1;3;L100;;14384;28475;490;0
58;1;39616;L;5;0;GK4;25900;22576;4192;490;0
58;1;39627;L;5;0;GK5;1370;13918;15974;490;0
58;1;39636;L;1;4;K1;;14381;14373;490;0
58;1;39641;L;5;0;GK6;4224;26277;5385;490;0
58;1;39656;L;1;3;L111;;17351;14357;490;0
58;1;39671;L;5;0;GK7;12568;12567;13918;490;0
58;1;39680;L;1;3;L82;;14377;14357;490;0
58;1;39686;L;1;3;L188;;14357;14372;490;0
58;1;39697;L;1;4;K16;;14386;14364;490;0
58;1;39703;L;1;3;L284;;14365;14376;490;0
58;1;39709;L;1;4;K17;;14364;14354;490;0
58;1;39719;L;1;2;B8;17748;5432;14372;490;0
58;1;39785;L;1;3;L608;;8892;8883;426;0
58;1;39809;L;5;0;GLev1;15630;1575;3216;507;0
58;1;39886;L;1;3;L150;;4811;14360;287;0
58;1;39982;L;1;3;L527;;9073;27509;401;0
58;1;39986;L;1;3;L525;;24342;27896;401;0
58;1;40076;L;1;4;K4;;12567;14358;490;0
58;1;40079;L;1;1;A57/B1;1551;18427;6519;559;0
58;1;40082;L;1;3;L124;;9536;14357;490;0
58;1;40202;L;1;3;L448;;7478;8883;260;0
58;1;40213;L;1;3;L638;;8881;16686;292;0
58;1;40223;L;5;0;GGe2;25853;9650;25827;426;0
58;1;40230;L;1;3;L84;;14385;7945;490;0
58;1;40235;L;5;0;GDo5;7094;10791;14216;389;0
58;1;40240;L;5;0;GDo6;25949;24738;9725;389;0
58;1;40244;L;5;0;GDo7;10791;4608;25949;389;0
58;1;40248;L;5;0;GGe3;15397;1565;9650;426;0
58;1;40250;L;5;0;GDo8;13912;18921;20443;389;0
58;1;40306;L;1;3;L164;;25378;711;262;0
58;1;40308;L;1;3;L176;;3184;12362;262;0
58;1;40322;L;1;4;K17 MZ;11652;21535;22311;262;0
58;1;40365;L;1;3;L53;;9861;5251;577;0
58;1;40377;L;1;3;L523;;853;21187;577;0
58;1;40380;L;1;3;L531;;9861;15775;577;0
58;1;40386;L;1;3;L525;;19506;26282;577;0
58;1;40391;L;1;3;L524;;14898;6815;267;0
58;1;40394;L;1;3;L532;;16121;853;577;0
58;1;40401;L;1;3;L61;;15679;4701;267;0
58;1;40406;L;1;3;L512;;15739;10002;664;0
58;1;40412;L;1;3;L51;;5496;24804;267;0
58;1;40427;L;1;3;L501;;4936;7703;664;0
58;1;40430;L;1;3;L511;;23979;24874;267;0
58;1;40438;L;1;3;L502;;12852;25261;664;0
58;1;40442;L;1;3;L474;;20222;11051;664;0
58;1;40446;L;1;3;L473;;5502;5087;267;0
58;1;40451;L;1;3;L46;;9673;24635;267;0
58;1;40458;L;1;3;L56;;24179;3168;267;0
58;1;40469;L;1;3;L553;;4701;13664;577;0
58;1;40472;L;1;4;K6635;;19662;7050;577;0
58;1;40475;L;1;3;L63;;9830;24511;267;0
58;1;40489;L;1;3;L591;;11579;20546;396;0
58;1;40492;L;1;3;L62;;7048;7836;396;0
58;1;40529;L;1;3;L318;;13295;17370;262;0
58;1;40667;L;1;3;L242;;1658;3842;262;0
58;1;40814;L;1;2;B262;;16836;17000;262;0
58;1;40907;L;1;3;L471;;28558;20482;262;0
58;1;40915;L;1;3;L540;;18347;18474;262;0
58;1;40936;L;6;1;;;17123;9017;313;0
58;1;40940;L;6;1;;;19442;12539;1;0
58;1;40945;L;6;1;;22698;22695;22698;262;0
58;1;40948;L;6;1;;;13305;19356;262;0
58;1;40954;L;6;1;;;3842;22358;1;0
58;1;40958;L;6;1;;;4236;13082;622;0
58;1;40962;L;6;1;;;2737;2650;331;0
58;1;40966;L;6;1;;;18625;15987;1;0
58;1;40970;L;6;1;;;18742;8827;525;0
58;1;40973;L;6;1;;;15424;15561;428;0
58;1;40976;L;6;1;;;19098;26905;683;0
58;1;41001;L;1;3;L622;;6054;24211;396;0
58;1;41008;L;1;3;L68;;15124;23075;396;0
58;1;41027;L;1;3;L69;;11389;11512;396;0
58;1;41033;L;1;3;L703;;25611;24179;396;0
58;1;41036;L;1;3;L653;;2783;22350;396;0
58;1;41040;L;1;3;L45;;26476;25635;579;0
58;1;41066;L;1;3;L1161;;14093;8415;266;0
58;1;41080;L;1;3;L1162;;24225;5353;266;0
58;1;41087;L;1;3;L1163;;20157;19598;266;0
58;1;41092;L;1;3;L1164;;9899;5353;266;0
58;1;41104;L;1;3;L1165;;1910;14479;266;0
58;1;41109;L;1;3;L1166;;4170;526;266;0
58;1;41115;L;1;3;L1167;;20446;8258;266;0
58;1;41121;L;1;3;L1168;;17313;17255;266;0
58;1;41130;L;1;3;L1169;;21348;20035;266;0
58;1;41136;L;1;3;L1170;;21348;20035;266;0
58;1;41143;L;1;3;L1171;;23597;14093;266;0
58;1;41150;L;1;3;L1172;;23597;14093;266;0
58;1;41158;L;1;3;L1173;;25638;14479;266;0
58;1;41163;L;1;3;L1174;;16601;18342;266;0
58;1;41168;L;1;3;L1175;;23597;25501;266;0
58;1;41195;L;1;3;L1176;;23604;14093;266;0
58;1;41526;L;1;3;L223;;4714;26675;265;0
58;1;41531;L;1;3;L105;;17213;7689;265;0
58;1;41534;L;1;3;L106;;4028;10613;265;0
58;1;41542;L;1;3;L127;;22508;17038;265;0
58;1;41550;L;1;3;L128;;21761;19968;265;0
58;1;41558;L;1;3;L247;;11912;7844;265;0
58;1;41562;L;1;3;L259;;21761;22509;265;0
58;1;41567;L;1;3;L262;;11912;20926;265;0
58;1;41571;L;1;3;L270;;21761;16137;265;0
58;1;41576;L;1;3;L272;;21761;22506;265;0
58;1;42033;L;1;2;B39a;;259;27143;458;0
58;1;42124;L;1;2;B27a;;24932;24933;675;0
58;1;42212;L;5;0;GM59;15730;8148;10956;1956;0
58;1;42224;L;5;0;GM60;6226;15568;21784;1956;0
58;1;42228;L;5;0;GM61;21784;20318;17400;1956;0
58;1;42232;L;5;0;GM62;13827;8148;21082;1956;0
58;1;42238;L;5;0;GM63;24988;13827;12553;1956;0
58;1;42241;L;5;0;GM37;16803;23050;12553;1956;0
58;1;42255;L;1;3;S2401;;7776;18999;291;0
58;1;42272;L;5;0;GN21;25678;28461;8185;2049;0
58;1;42291;L;5;0;GN22;10260;8076;2993;2049;0
58;1;42300;L;5;0;GN23;732;8079;2993;2049;0
58;1;42308;L;5;0;GN24;20480;4857;3232;2049;0
58;1;42313;L;5;0;GN25;15713;28463;7844;2049;0
58;1;42326;L;5;0;GN26;11412;3226;10593;2049;0
58;1;42361;L;1;3;S2133;;18630;21932;377;0
58;1;42393;L;1;2;B300n;19684;14193;1851;2526;0
58;1;42401;L;1;3;S2312;;1728;16666;303;0
58;1;42414;L;1;3;S2215;;18846;16743;387;0
58;1;42543;L;1;3;S115;;9867;16181;433;0
58;1;42796;L;1;3;S109;;5015;23724;278;0
58;1;42797;L;1;3;S121;;23724;22078;433;0
58;1;42798;L;1;3;S127;;22078;2803;278;0
58;1;42824;L;1;3;S139;;23815;28449;433;0
58;1;42826;L;1;3;S140;;23815;18267;433;0
58;1;42828;L;1;3;S141;;9571;15614;433;0
58;1;42830;L;1;3;S142;;24290;18190;433;0
58;1;42837;L;1;3;S135;;24290;19417;433;0
58;1;42860;L;1;3;S132A;;9568;28449;2776;0
58;1;42861;L;1;3;S146;;28449;9556;2776;0
58;1;42874;L;1;3;S154A;;23712;9562;3705;0
58;1;42879;L;1;3;S173;;9550;20488;58413;0
58;1;42889;L;1;3;S184;;9561;8206;269;0
58;1;42904;L;1;3;S207;;22786;19420;274;0
58;1;42939;L;1;3;S31;;4115;24852;269;0
58;1;42941;L;1;3;S38;;26491;9608;288;0
58;1;42942;L;1;3;S16;;24115;17317;58409;0
58;1;42943;L;1;3;S24;;27332;20392;58409;0
58;1;42970;L;1;3;S46;;21246;9871;288;0
58;1;42979;L;1;3;S1;;15454;27569;288;0
58;1;42990;L;1;3;S194;;17958;6319;269;0
58;1;43011;L;1;3;S2023;;18110;25389;299;0
58;1;43022;L;1;3;S2268;;22077;25257;319;0
58;1;43029;L;1;4;K RO19;;2616;21990;294;0
58;1;43176;L;1;3;S2200;;3325;25728;494;0
58;1;43184;L;1;3;S2204;;1903;26934;295;0
58;1;43192;L;1;3;S2205;;2840;5445;295;0
58;1;43197;L;1;3;S2207;;7330;18842;494;0
58;1;43203;L;1;3;S2208;;21199;17312;295;0
58;1;43208;L;1;3;S2209;;671;24576;494;0
58;1;43209;L;5;0;GHB92;8945;7955;18217;358;0
58;1;43224;L;5;0;GHB178;19561;5795;4556;358;0
58;1;43236;L;5;0;GHB71;6820;17114;26278;358;0
58;1;43241;L;5;0;GHB80;7817;12557;17114;358;0
58;1;43250;L;5;0;GHB61;5990;7676;22314;358;0
58;1;43255;L;5;0;GHB193;21381;;;358;0
58;1;43260;L;5;0;GHB148;15024;27394;15810;358;0
58;1;43264;L;5;0;GHB153;15810;15024;8572;358;0
58;1;43268;L;5;0;GHB77;8572;15810;28470;358;0
58;1;43269;L;5;0;GHB260;28470;8572;25426;358;0
58;1;43270;L;5;0;GHB228;25426;28470;26129;358;0
58;1;43271;L;5;0;GHB18;1885;8935;25426;358;0
58;1;43272;L;5;0;GHB138;13531;8572;8935;358;0
58;1;43273;L;5;0;GHB256;27963;15024;10509;358;0
58;1;43274;L;5;0;GHB102;10509;27963;4245;358;0
58;1;43275;L;5;0;GHB35;4245;25426;15574;358;0
58;1;43276;L;5;0;GHB154;16216;15810;10509;358;0
58;1;43277;L;5;0;GHB91;8935;13531;10509;358;0
58;1;43278;L;5;0;GHB164;16916;8935;15016;358;0
58;1;43279;L;5;0;GHB19;1884;28470;10509;358;0
58;1;43280;L;5;0;GHB110;11073;1885;1884;358;0
58;1;43281;L;5;0;GHB20;1244;8935;1884;358;0
58;1;43282;L;5;0;GHB240;26214;26129;25971;358;0
58;1;43283;L;5;0;GHB234;25971;26214;15581;358;0
58;1;43284;L;5;0;GHB151;15581;25971;11544;358;0
58;1;43285;L;5;0;GHB119;11544;15582;4599;358;0
58;1;43286;L;5;0;GHB217;24392;4599;15015;358;0
58;1;43308;L;5;0;GHB81;7953;7935;66;358;0
58;1;43311;L;5;0;GHB54;5415;618;18217;358;0
58;1;43312;L;5;0;GHB55;5485;7955;2497;358;0
58;1;43313;L;5;0;GHB21;618;7956;6550;358;0
58;1;43324;L;5;0;GHB212;23863;;;358;0
58;1;43325;L;5;0;GHB73;7569;;;358;0
58;1;43330;L;5;0;GHB227;25419;;;358;0
58;1;43342;L;5;0;GHB22;1311;;;358;0
58;1;43345;L;5;0;GHB23;1589;;;358;0
58;1;43349;L;5;0;GHB215;25063;1038;1308;358;0
58;1;43350;L;5;0;GHB241;26360;23688;6101;358;0
58;1;43351;L;5;0;GHB207;23688;25063;26360;358;0
58;1;43352;L;5;0;GHB140;13823;5302;25063;358;0
58;1;43353;L;5;0;GHB53;5302;1038;1308;358;0
58;1;43366;L;5;0;GHB195;21389;21388;20807;358;0
58;1;43367;L;5;0;GHB197;21718;22173;21390;358;0
58;1;43372;L;5;0;GHB24;1825;21718;22979;358;0
58;1;43376;L;5;0;GHB118;11511;3885;4535;358;0
58;1;43381;L;5;0;GHB25;1951;58;18809;358;0
58;1;43389;L;1;2;B6n;;4570;4558;358;0
58;1;43391;L;5;0;GHB26;1446;;;358;0
58;1;43399;L;5;0;GHB40;4536;26122;21388;358;0
58;1;43400;L;5;0;GHB89;8767;13585;8375;358;0
58;1;43442;L;1;3;L2310;;19454;16429;580;0
58;1;43450;L;1;3;L3012;;8827;22387;275;0
58;1;43458;L;5;0;GF15;1208;8456;130;414;0
58;1;43461;L;5;0;GF16;13110;25344;13110;414;0
58;1;43465;L;5;0;GF18;16586;14702;130;414;0
58;1;43469;L;5;0;GF27;28512;3302;20123;414;0
58;1;43478;L;1;3;L3248;;24192;19312;285;0
58;1;43483;L;1;3;L3072;;9945;11958;281;0
58;1;43489;L;1;3;L3127;;9945;9132;281;0
58;1;43497;L;1;3;L3146;;9132;8904;281;0
58;1;43501;L;1;3;L50;;10378;16371;270;0
58;1;43517;L;1;3;L151;;15009;6922;270;0
58;1;43545;L;1;3;L64;;22565;28510;270;0
58;1;43553;L;1;3;L221;;16737;22676;270;0
58;1;43570;L;5;0;;16382;27483;28541;3359;0
58;1;43572;L;5;0;GHAL;25139;20183;9214;43863;0
58;1;43574;L;1;3;L165;5790;21727;6;270;0
58;1;43679;L;1;1;A143;27491;10389;10382;1;0
58;1;43717;L;5;0;GHAL;28492;27481;;447;0
58;1;43767;L;1;2;B244n;;27351;23154;1;0
58;1;43867;L;1;3;L52;;254;15020;270;0
58;1;43873;L;1;3;L21;;13019;2505;270;0
58;1;43882;L;1;2;B91n;;14124;14123;1;0
58;1;43912;L;1;3;L63;;8584;5837;270;0
58;1;43939;L;1;3;L121;;28372;5494;270;0
58;1;43951;L;1;3;L15;;22923;24604;270;0
58;1;43956;L;1;3;L9;;19813;14130;270;0
58;1;44003;L;1;4;K67;;23385;28581;340;0
58;1;44009;L;5;0;GHP1;3606;28581;3398;903;0
58;1;44014;L;1;3;L3237;;13241;13250;285;0
58;1;44019;L;1;3;L3221;;9997;14490;650;0
58;1;44024;L;1;3;L3427;;11953;16499;650;0
58;1;44027;L;1;2;B323;;11953;21409;650;0
58;1;44031;L;1;2;B324;;11953;2725;464;0
58;1;44038;L;1;3;L3176;;23084;12298;422;0
58;1;44041;L;1;3;L3312;;28000;26850;3227;0
58;1;44049;L;1;3;L3445;;15131;18120;520;0
58;1;44054;L;1;3;L3339;;636;15131;1;0
58;1;44065;L;1;3;L3236;;25066;13248;285;0
58;1;44078;L;1;3;L3220;;7746;28410;285;0
58;1;44097;L;1;3;L3316;;9997;3193;285;0
58;1;44102;L;1;3;L3028;;7984;7250;275;0
58;1;44114;L;1;3;L3017;;7983;7250;275;0
58;1;44121;L;1;3;L3264;;5912;11696;523;0
58;1;44131;L;1;3;L3271;;15131;28185;275;0
58;1;44141;L;1;3;L3333;;18617;8874;275;0
58;1;44160;L;1;4;K903;;10752;9953;520;0
58;1;44165;L;1;4;K862;;10752;8874;520;0
58;1;44171;L;1;3;L3268;;21879;8246;520;0
58;1;44175;L;1;4;K861;;21879;15131;520;0
58;1;44178;L;1;3;L3269;;8832;10752;1;0
58;1;44184;L;1;3;L3216;;28185;2872;520;0
58;1;44188;L;1;3;L3196;;3793;12811;275;0
58;1;44201;L;1;4;K987;;2878;24566;520;0
58;1;44205;L;1;3;L3178;;2878;9505;261;0
58;1;44231;L;1;3;L3202;;17168;8874;1;0
58;1;44232;L;1;3;L3112;;9017;761;275;0
58;1;44240;L;1;3;L3482;;26506;26505;715;0
58;1;44246;L;1;3;L3441;;27595;23026;275;0
58;1;44251;L;1;4;K648;;26506;26505;715;0
58;1;44256;L;1;3;L3031;;294;26622;261;0
58;1;44286;L;1;3;L3054;;27093;9132;281;0
58;1;44303;L;1;3;L3481;;15641;15211;429;0
58;1;44310;L;1;3;L3137;;12123;9132;429;0
58;1;44318;L;1;3;L3136;;17863;28202;261;0
58;1;44324;L;1;3;L3139;;18537;18542;714;0
58;1;44327;L;1;3;L3354;;28202;15641;261;0
58;1;44334;L;1;3;L3188;;18544;6616;714;0
58;1;44346;L;1;3;L3189;;7922;21952;275;0
58;1;44355;L;1;4;K181;;6616;28202;714;0
58;1;44358;L;1;4;K901;;15131;9953;520;0
58;1;44361;L;1;3;L3274;;11810;12366;625;0
58;1;44373;L;1;3;L3032;;25270;294;625;0
58;1;44382;L;1;3;L3026;;7250;12366;275;0
58;1;44387;L;5;0;GW1;1205;;;715;0
58;1;44396;L;1;3;L3116;;2591;21892;275;0
58;1;44403;L;5;0;GF21;19421;17231;24439;414;0
58;1;44411;L;5;0;GF100;21433;5880;19148;414;0
58;1;44416;L;5;0;GF99;16173;23388;5228;414;0
58;1;44425;L;5;0;GF97;24868;13398;17620;414;0
58;1;44428;L;5;0;GF96;16432;8347;14302;414;0
58;1;44438;L;5;0;GF95;25267;26027;16462;414;0
58;1;44446;L;5;0;GF94;6508;17521;8752;414;0
58;1;44454;L;5;0;GF93;16561;4119;8337;414;0
58;1;44471;L;1;2;B451;;11144;27951;285;0
58;1;44505;L;1;3;L326;;18832;11210;656;0
58;1;44508;L;1;3;L320;;13053;15536;656;0
58;1;44520;L;1;3;L132;;11893;22815;256;0
58;1;44545;L;1;3;L131;;10547;19486;256;0
58;1;44582;L;1;3;L319;;2649;18373;256;0
58;1;44756;L;6;2;;2131;18553;27437;566;0
58;1;44765;L;1;3;L318;;18373;13448;256;0
58;1;44768;L;1;3;L328;;18373;12762;256;0
58;1;44773;L;1;3;L265;;19989;6630;256;0
58;1;44819;L;1;3;L317;;23055;7894;256;0
58;1;44826;L;1;3;L39;;18831;10480;256;0
58;1;44833;L;1;3;L40;;7274;14175;256;0
58;1;44842;L;1;3;L285;;6630;13448;619;0
58;1;44851;L;1;3;L138;;4771;16951;385;0
58;1;44856;L;1;3;L327;;12665;16951;256;0
58;1;44863;L;1;3;L135;;12665;11617;256;0
58;1;44871;L;1;3;L121;;11785;18923;256;0
58;1;44881;L;1;3;L255;;19844;17344;619;0
58;1;44888;L;1;3;L47;;21417;4475;619;0
58;1;44894;L;1;3;L48;;18923;482;619;0
58;1;44900;L;1;3;L94;;10428;25688;1;0
58;1;44908;L;1;3;L309;;16254;18460;256;0
58;1;44920;L;1;3;L57;;7582;15534;593;0
58;1;44928;L;1;3;L127;;12665;15371;256;0
58;1;44937;L;1;3;L276;;15039;2143;256;0
58;1;44942;L;6;1;L276;13088;14225;2143;669;0
58;1;44947;L;6;1;L126;13088;4496;15371;619;0
58;1;44951;L;6;1;;20275;13450;13456;1655;0
58;1;44952;L;6;1;;13088;15062;15061;619;0
58;1;44953;L;6;1;;13089;19563;25194;619;0
58;1;44954;L;6;1;;13088;4771;24360;385;0
58;1;44955;L;6;1;L132;13088;11778;22815;385;0
58;1;44956;L;6;1;;23444;21417;19844;619;0
58;1;44962;L;1;3;L200;;15252;27293;465;0
58;1;44971;L;1;3;L49;;18923;18068;256;0
58;1;44978;L;6;1;L327;13088;11617;16951;385;0
58;1;44980;L;6;1;L135;13088;4942;27775;385;0
58;1;44981;L;6;1;;;20850;22274;593;0
58;1;44987;L;1;3;L126;;10518;10480;619;0
58;1;44998;L;6;1;;;19831;4771;385;0
58;1;45000;L;6;1;;;23802;23803;619;0
58;1;45050;L;1;2;B487;;16973;11435;285;0
58;1;45090;L;1;3;L3033;;15987;2853;275;0
58;1;45100;L;1;3;L3056;;19060;5060;714;0
58;1;45106;L;1;3;L3042;;4544;5726;281;0
58;1;45129;L;1;3;L3044;;16205;5971;281;0
58;1;45156;L;1;3;L3046;;6161;11229;281;0
58;1;45177;L;1;3;L3049;;3909;4490;281;0
58;1;45190;L;1;3;L3052;;4420;11737;281;0
58;1;45204;L;1;3;L3053;;5060;3909;261;0
58;1;45235;L;1;3;L3063;;22236;26114;261;0
58;1;45252;L;1;3;L3074;;23354;2934;650;0
58;1;45264;L;1;3;L3080;;2618;5256;285;0
58;1;45279;L;1;3;L3110;;14966;11176;1;0
58;1;45283;L;1;3;L3111;;26311;9017;275;0
58;1;45293;L;1;3;L3147;;16973;11429;285;0
58;1;45299;L;1;3;L3149;;12742;16499;650;0
58;1;45319;L;1;3;L3155;;8907;18224;285;0
58;1;45340;L;1;3;L3159;;13534;2725;464;0
58;1;45346;L;1;3;L3161;;15298;18327;261;0
58;1;45366;L;1;3;L3203;;13243;13313;3227;0
58;1;45371;L;1;3;L3211;;10218;15686;3227;0
58;1;45380;L;1;3;L3212;;15686;11692;3227;0
58;1;45384;L;1;3;L3214;;8471;28410;285;0
58;1;45400;L;1;3;L3223;;4268;26509;650;0
58;1;45409;L;1;3;L3224;;4268;16499;650;0
58;1;45428;L;5;0;;25052;;;4722;0
58;1;45434;L;5;0;;11123;;;4722;0
58;1;45442;L;5;0;;1864;;;4722;0
58;1;45448;L;1;3;I4300;;3007;16146;257;0
58;1;45463;L;1;3;I4400;;3007;6858;257;0
58;1;45503;L;1;1;A71;;23470;22676;1;0
58;1;45730;L;1;3;L3004;;12422;7282;271;0
58;1;45737;L;1;3;L3247;;23072;19521;271;0
58;1;45769;L;1;3;L3019;;16967;16922;533;0
58;1;45911;L;1;3;L3080;;1651;3440;271;0
58;1;45945;L;1;2;B62;;24994;3397;533;0
58;1;45952;L;1;3;L1048;;1690;22181;271;0
58;1;45953;L;1;3;L1046;;19182;1690;271;0
58;1;45954;L;1;3;L1049;;7282;24429;271;0
58;1;45955;L;1;3;L1047;;1690;13300;271;0
58;1;45959;L;1;3;L1056;;7282;25074;271;0
58;1;45962;L;1;3;L1055;;7282;5054;271;0
58;1;45969;L;1;3;L3176;;24811;2773;271;0
58;1;46022;L;1;3;L293;;2566;26537;258;0
58;1;46031;L;1;3;L625;;2575;23675;258;0
58;1;46046;L;1;3;L635;;5521;27269;258;0
58;1;46051;L;1;4;K60;;2575;26958;258;0
58;1;46060;L;1;4;K1;5344;26928;10290;356;0
58;1;46068;L;1;4;K2;856;27264;3790;356;0
58;1;46073;L;1;4;K24;1432;27482;22385;356;0
58;1;46077;L;1;4;K25;23144;21650;27261;356;0
58;1;46082;L;1;4;K26;10608;2567;21650;356;0
58;1;46087;L;1;4;K27;10817;9154;26244;356;0
58;1;46090;L;1;4;K29;15472;24947;16982;356;0
58;1;46094;L;1;4;K30;8934;23114;21726;356;0
58;1;46099;L;1;3;L473;15655;9675;2576;356;0
58;1;46103;L;1;3;L616;16758;16982;24947;356;0
58;1;46106;L;1;3;L630;;27984;4431;258;0
58;1;46110;L;1;3;L632;24948;24947;16757;356;0
58;1;46113;L;5;0;GBS1;4908;26928;15388;356;0
58;1;46117;L;5;0;GBS2;3791;21161;13999;356;0
58;1;46121;L;5;0;GBS3;6118;17817;1432;356;0
58;1;46124;L;5;0;GBS4;6904;17099;5221;356;0
58;1;46127;L;5;0;GBS5;11287;3790;26537;356;0
58;1;46131;L;5;0;GBS6;11142;985;21160;356;0
58;1;46137;L;5;0;GBS7;16363;1040;10139;356;0
58;1;46140;L;5;0;GBS9;25122;27482;2979;356;0
58;1;46257;L;1;3;I2001;;11766;25865;257;0
58;1;46264;L;1;3;I3501;;3104;27843;257;0
58;1;46275;L;1;3;I4500;;12013;8524;257;0
58;1;46295;L;1;3;I4600;;8253;27711;257;0
58;1;46303;L;5;0;;18354;;;4805;0
58;1;46307;L;1;3;I4700;;25865;783;257;0
58;1;46325;L;1;3;I4800;;12013;25557;257;0
58;1;46333;L;1;3;I4900;;27711;8253;257;0
58;1;46350;L;1;3;I5000;;10623;27711;257;0
58;1;46367;L;1;3;I1801;;18730;8524;257;0
58;1;46376;L;1;3;I2501;;20994;27234;257;0
58;1;46390;L;1;3;I3502;;8524;20643;257;0
58;1;46402;L;5;0;;24413;;;35569;0
58;1;46408;L;5;0;;26715;;;35617;0
58;1;46416;L;1;3;I3503;;8524;20643;257;0
58;1;46436;L;5;0;;25428;;;4722;0
58;1;46442;L;1;3;I1601;;1027;24362;257;0
58;1;46446;L;1;3;I5100;;4378;20994;257;0
58;1;46459;L;1;3;I5200;;19909;3007;257;0
58;1;46469;L;1;3;I5300;;19909;1027;257;0
58;1;46478;L;1;3;I5400;;8964;26206;257;0
58;1;46492;L;5;0;GBS10;23968;6888;23969;356;0
58;1;46496;L;5;0;GBS11;24648;4166;20767;356;0
58;1;46512;L;1;3;S2109;;20363;664;293;0
58;1;46518;L;1;3;S2116;;16480;26345;599;0
58;1;46526;L;1;3;S2119;;18279;6714;599;0
58;1;46539;L;1;3;S2618;;8625;20151;599;0
58;1;46542;L;1;3;S2127;;26345;25532;599;0
58;1;46550;L;1;4;K PA93;;594;12163;599;0
58;1;46555;L;1;3;S2110;;18279;20151;293;0
58;1;46573;L;5;0;GM24;16846;17792;5378;1956;0
58;1;46593;L;1;3;S2155;;17402;7446;561;0
58;1;46597;L;1;3;S2167;;7643;17546;679;0
58;1;46604;L;1;3;S2173;;25520;5096;679;0
58;1;46608;L;1;3;S2174;;25520;18113;679;0
58;1;46626;L;1;3;S2121;;14197;26635;679;0
58;1;46630;L;1;3;S2166;;8263;26390;296;0
58;1;46639;L;1;3;S2169;;8343;16674;679;0
58;1;46649;L;1;3;S2395;;27801;7928;561;0
58;1;46658;L;1;3;S2665;;20741;28138;264;0
58;1;46666;L;1;4;K NEW32;;26390;8947;561;0
58;1;46670;L;1;4;K NEW37;;26390;17402;561;0
58;1;46674;L;1;3;S2154;;3234;5096;264;0
58;1;46684;L;1;3;S2170;;23635;16674;679;0
58;1;46693;L;1;3;S2175;;17546;13910;679;0
58;1;46698;L;1;3;S2396;;26593;8947;561;0
58;1;46703;L;1;3;S2172;;18454;17546;296;0
58;1;46724;L;1;3;S2001;;22878;27178;299;0
58;1;46734;L;1;3;S2009;;13391;16987;299;0
58;1;46745;L;1;3;S2012;;13986;7322;299;0
58;1;46755;L;1;3;S1308;;13391;15617;1;0
58;1;46758;L;1;4;K OA9;21733;11606;7854;573;0
58;1;46799;L;1;3;S2300;;28269;13207;303;0
58;1;46807;L;1;3;S2435;;13207;15951;521;0
58;1;46815;L;1;3;S2315;;16666;15951;521;0
58;1;46823;L;1;3;S2299;;27370;28350;521;0
58;1;46834;L;1;3;S2302;;8910;9907;521;0
58;1;46841;L;1;3;S2303;;15127;2827;1;0
58;1;46850;L;1;3;S2304;;4997;12811;1;0
58;1;46854;L;1;3;S2298;;25847;28336;303;0
58;1;46861;L;1;3;S2418;;28269;16663;303;0
58;1;46868;L;1;3;S2271;;19192;23470;264;0
58;1;46877;L;5;0;GAÖ1;8898;4985;4977;312;0
58;1;46893;L;1;3;S2331;;11784;17403;294;0
58;1;46904;L;1;3;S2085;;15126;16421;264;0
58;1;46915;L;1;3;S2082;;7722;15040;264;0
58;1;46936;L;1;3;S2341;;18257;16763;418;0
58;1;46939;L;1;3;S2339;;7513;8278;294;0
58;1;46952;L;1;3;S2351;;9256;9456;394;0
58;1;46956;L;1;4;K ED5;;19914;8278;403;0
58;1;46968;L;1;4;K ED19;;7266;8278;403;0
58;1;46984;L;1;3;S2176;;17300;17766;295;0
58;1;46989;L;1;3;S2179;;16669;10069;723;0
58;1;46995;L;1;3;S2194;;24471;9021;470;0
58;1;47013;L;1;3;L285;;4916;16191;14291;0
58;1;47038;L;5;0;;12396;;;38437;0
58;1;47044;L;5;0;;19889;;;717;0
58;1;47054;L;5;0;;15961;;;438;0
58;1;47055;L;5;0;;9619;;;438;0
58;1;47056;L;5;0;;28045;;;438;0
58;1;47067;L;5;0;;26256;25350;22341;631;0
58;1;47069;L;1;3;L191;;22016;21655;268;0
58;1;47184;L;5;0;;27707;;;2019;0
58;1;47255;L;5;0;;19759;;;655;0
58;1;47278;L;1;3;L296;;24785;892;268;0
58;1;47284;L;1;4;;28607;26859;17483;2636;0
