CID;TABCD;LCD;INT_CID;INT_TABCD;INT_LCD
58;1;29627;58;1;29678
58;1;29629;58;1;28700
58;1;29631;58;1;28526
58;1;29633;58;1;28585
58;1;29637;58;1;30141
58;1;29640;58;1;28592
58;1;29641;58;1;38690
58;1;29643;58;1;28589
58;1;29644;58;1;28570
58;1;29646;58;1;29580
58;1;29648;58;1;28702
58;1;29652;58;1;28528
58;1;29670;58;1;52009
58;1;29672;58;1;10760
58;1;29673;58;1;25896
58;1;29674;58;1;28849
58;1;29675;58;1;28534
58;1;29676;58;1;25291
58;1;29677;58;1;25879
58;1;29678;58;1;29627
58;1;29679;58;1;29355
58;1;29680;58;1;30215
58;1;29681;58;1;30229
58;1;29682;58;1;26606
58;1;29684;58;1;29890
58;1;29685;58;1;29891
58;1;29686;58;1;26559
58;1;29687;58;1;12508
58;1;29689;58;1;29267
58;1;29690;58;1;30056
58;1;29693;58;1;26502
58;1;29695;58;1;38380
58;1;29696;58;1;29416
58;1;29697;58;1;29523
58;1;29698;58;1;26768
58;1;29699;58;1;30268
58;1;29700;58;1;28287
58;1;29701;58;1;28293
58;1;29702;58;1;38234
58;1;29704;58;1;26615
58;1;29705;58;1;26581
58;1;29706;58;1;30055
58;1;29707;58;1;25127
58;1;29709;58;1;30280
58;1;29710;58;1;28051
58;1;29711;58;1;28037
58;1;29712;58;1;28101
58;1;29714;58;1;27786
58;1;29716;58;1;30126
58;1;29718;58;1;28059
58;1;29719;58;1;27665
58;1;29720;58;1;30040
58;1;29721;58;1;34137
58;1;29722;58;1;27779
58;1;29727;58;1;34301
58;1;29728;58;1;29264
58;1;29729;58;1;30212
58;1;29730;58;1;29239
58;1;29732;58;1;26585
58;1;29733;58;1;29229
58;1;29734;58;1;29164
58;1;29735;58;1;30331
58;1;29737;58;1;30304
58;1;29738;58;1;30318
58;1;29739;58;1;29235
58;1;29741;58;1;29256
58;1;29742;58;1;29250
58;1;29743;58;1;30211
58;1;29747;58;1;57077
58;1;29748;58;1;30335
58;1;29749;58;1;29257
58;1;29750;58;1;29246
58;1;29751;58;1;29242
58;1;29752;58;1;27025
58;1;29753;58;1;29613
58;1;29754;58;1;13508
58;1;29756;58;1;29251
58;1;29757;58;1;29483
58;1;29758;58;1;29534
58;1;29759;58;1;29385
58;1;29760;58;1;29530
58;1;29761;58;1;29480
58;1;29762;58;1;30218
58;1;29763;58;1;30217
58;1;29764;58;1;28412
58;1;29765;58;1;28638
58;1;29766;58;1;29352
58;1;29767;58;1;29367
58;1;29769;58;1;31681
58;1;29770;58;1;29549
58;1;29771;58;1;28277
58;1;29772;58;1;2975
58;1;29773;58;1;28275
58;1;29774;58;1;30042
58;1;29776;58;1;27790
58;1;29777;58;1;27699
58;1;29779;58;1;29571
58;1;29780;58;1;27267
58;1;29781;58;1;26782
58;1;29783;58;1;27595
58;1;29784;58;1;28393
58;1;29785;58;1;28655
58;1;29789;58;1;28414
58;1;29791;58;1;28431
58;1;29793;58;1;27677
58;1;29796;58;1;25351
58;1;29801;58;1;28608
58;1;29802;58;1;28593
58;1;29803;58;1;29507
58;1;29804;58;1;29354
58;1;29805;58;1;29524
58;1;29806;58;1;30053
58;1;29807;58;1;26616
58;1;29808;58;1;26553
58;1;29809;58;1;26577
58;1;29810;58;1;29348
58;1;29811;58;1;29341
58;1;29812;58;1;29338
58;1;29813;58;1;28931
58;1;29814;58;1;28925
58;1;29815;58;1;28891
58;1;29816;58;1;28901
58;1;29817;58;1;28915
58;1;29818;58;1;25954
58;1;29819;58;1;28890
58;1;29821;58;1;29011
58;1;29822;58;1;30264
58;1;29823;58;1;29581
58;1;29824;58;1;30248
58;1;29828;58;1;27958
58;1;29829;58;1;30271
58;1;29831;58;1;28571
58;1;29832;58;1;28565
58;1;29833;58;1;28501
58;1;29834;58;1;28394
58;1;29835;58;1;28677
58;1;29836;58;1;28357
58;1;29839;58;1;21408
58;1;29841;58;1;27768
58;1;29842;58;1;27718
58;1;29843;58;1;27711
58;1;29844;58;1;27680
58;1;29845;58;1;27470
58;1;29846;58;1;46570
58;1;29847;58;1;30284
58;1;29848;58;1;27574
58;1;29849;58;1;27588
58;1;29850;58;1;27586
58;1;29854;58;1;12968
58;1;29855;58;1;27895
58;1;29856;58;1;28443
58;1;29857;58;1;29017
58;1;29860;58;1;29590
58;1;29861;58;1;28423
58;1;29867;58;1;28894
58;1;29868;58;1;28948
58;1;29870;58;1;56451
58;1;29871;58;1;28957
58;1;29872;58;1;28980
58;1;29873;58;1;22445
58;1;29875;58;1;28952
58;1;29876;58;1;28965
58;1;29879;58;1;29022
58;1;29880;58;1;28543
58;1;29881;58;1;28547
58;1;29882;58;1;27814
58;1;29883;58;1;27729
58;1;29884;58;1;27896
58;1;29886;58;1;28978
58;1;29887;58;1;28903
58;1;29888;58;1;26529
58;1;29889;58;1;20269
58;1;29890;58;1;26612
58;1;29891;58;1;26540
58;1;29892;58;1;30050
58;1;29893;58;1;30052
58;1;29899;58;1;21876
58;1;29903;58;1;28935
58;1;29907;58;1;21930
58;1;29908;58;1;34870
58;1;29913;58;1;28453
58;1;29915;58;1;29393
58;1;29916;58;1;29443
58;1;29917;58;1;29417
58;1;29918;58;1;30291
58;1;29919;58;1;30295
58;1;29920;58;1;30202
58;1;29921;58;1;30194
58;1;29923;58;1;21759
58;1;29924;58;1;28920
58;1;29925;58;1;28830
58;1;29926;58;1;28805
58;1;29927;58;1;28626
58;1;29928;58;1;28629
58;1;29929;58;1;28573
58;1;29931;58;1;28309
58;1;29932;58;1;28826
58;1;29935;58;1;29388
58;1;29936;58;1;29366
58;1;29937;58;1;29360
58;1;29938;58;1;29502
58;1;29939;58;1;29344
58;1;29940;58;1;28397
58;1;29941;58;1;28675
58;1;29942;58;1;28210
58;1;29943;58;1;28239
58;1;29944;58;1;28225
58;1;29949;58;1;28933
58;1;29950;58;1;28771
58;1;29951;58;1;30011
58;1;29952;58;1;28537
58;1;29953;58;1;30244
58;1;29957;58;1;29592
58;1;29958;58;1;29564
58;1;29959;58;1;29465
58;1;29960;58;1;30236
58;1;29961;58;1;30234
58;1;29962;58;1;29544
58;1;29963;58;1;11163
58;1;29964;58;1;29036
58;1;29965;58;1;48502
58;1;29966;58;1;29018
58;1;29968;58;1;48306
58;1;29969;58;1;29038
58;1;29970;58;1;28996
58;1;29971;58;1;48480
58;1;29972;58;1;28902
58;1;29973;58;1;28897
58;1;29974;58;1;29253
58;1;29975;58;1;30214
58;1;29977;58;1;32599
58;1;29979;58;1;10181
58;1;29981;58;1;27082
58;1;29982;58;1;26983
58;1;29983;58;1;26836
58;1;29984;58;1;30262
58;1;29985;58;1;30200
58;1;29986;58;1;26586
58;1;29987;58;1;26587
58;1;29988;58;1;29189
58;1;29989;58;1;28268
58;1;29990;58;1;26583
58;1;29991;58;1;30309
58;1;29992;58;1;30298
58;1;29993;58;1;30332
58;1;29994;58;1;29201
58;1;29996;58;1;28282
58;1;29998;58;1;29428
58;1;30000;58;1;28426
58;1;30001;58;1;27709
58;1;30003;58;1;29485
58;1;30004;58;1;29449
58;1;30005;58;1;29398
58;1;30006;58;1;29506
58;1;30007;58;1;29345
58;1;30008;58;1;29759
58;1;30009;58;1;29594
58;1;30010;58;1;28806
58;1;30011;58;1;29951
58;1;30013;58;1;28958
58;1;30014;58;1;28946
58;1;30015;58;1;29548
58;1;30016;58;1;29262
58;1;30017;58;1;30233
58;1;30020;58;1;28886
58;1;30021;58;1;28870
58;1;30023;58;1;28716
58;1;30026;58;1;28704
58;1;30030;58;1;20145
58;1;30032;58;1;24060
58;1;30033;58;1;24061
58;1;30034;58;1;23017
58;1;30035;58;1;20415
58;1;30036;58;1;26542
58;1;30037;58;1;26630
58;1;30038;58;1;26516
58;1;30039;58;1;12995
58;1;30040;58;1;29720
58;1;30041;58;1;10260
58;1;30042;58;1;29774
58;1;30043;58;1;20539
58;1;30044;58;1;30267
58;1;30045;58;1;10344
58;1;30046;58;1;27023
58;1;30047;58;1;26617
58;1;30048;58;1;34056
58;1;30050;58;1;29892
58;1;30051;58;1;34074
58;1;30052;58;1;29893
58;1;30053;58;1;29806
58;1;30054;58;1;21122
58;1;30055;58;1;29706
58;1;30056;58;1;41009
58;1;30057;58;1;10207
58;1;30058;58;1;27235
58;1;30059;58;1;27238
58;1;30060;58;1;26686
58;1;30061;58;1;27226
58;1;30062;58;1;27237
58;1;30063;58;1;27240
58;1;30064;58;1;26677
58;1;30065;58;1;26657
58;1;30066;58;1;26859
58;1;30067;58;1;26873
58;1;30069;58;1;26729
58;1;30070;58;1;26815
58;1;30071;58;1;26829
58;1;30072;58;1;26834
58;1;30076;58;1;27425
58;1;30077;58;1;27391
58;1;30078;58;1;23828
58;1;30079;58;1;20661
58;1;30080;58;1;27376
58;1;30082;58;1;60876
58;1;30083;58;1;27884
58;1;30084;58;1;23825
58;1;30085;58;1;27477
58;1;30086;58;1;36247
58;1;30088;58;1;27886
58;1;30090;58;1;27509
58;1;30091;58;1;28019
58;1;30094;58;1;12587
58;1;30095;58;1;27564
58;1;30096;58;1;27581
58;1;30098;58;1;27583
58;1;30099;58;1;27603
58;1;30100;58;1;12834
58;1;30102;58;1;27651
58;1;30103;58;1;27861
58;1;30104;58;1;27862
58;1;30105;58;1;20878
58;1;30106;58;1;25139
58;1;30107;58;1;27624
58;1;30109;58;1;12884
58;1;30111;58;1;27675
58;1;30112;58;1;27735
58;1;30113;58;1;12431
58;1;30115;58;1;27747
58;1;30116;58;1;23748
58;1;30118;58;1;27838
58;1;30119;58;1;20754
58;1;30120;58;1;60330
58;1;30121;58;1;10856
58;1;30122;58;1;23755
58;1;30124;58;1;28038
58;1;30125;58;1;22699
58;1;30126;58;1;29716
58;1;30127;58;1;27833
58;1;30130;58;1;12897
58;1;30131;58;1;27976
58;1;30132;58;1;12822
58;1;30133;58;1;28058
58;1;30134;58;1;34856
58;1;30137;58;1;28427
58;1;30138;58;1;52131
58;1;30139;58;1;11051
58;1;30140;58;1;52191
58;1;30141;58;1;29637
58;1;30142;58;1;20096
58;1;30143;58;1;24338
58;1;30144;58;1;30158
58;1;30146;58;1;47735
58;1;30149;58;1;30152
58;1;30152;58;1;30149
58;1;30153;58;1;47847
58;1;30155;58;1;28858
58;1;30156;58;1;11349
58;1;30158;58;1;30144
58;1;30159;58;1;39457
58;1;30160;58;1;11410
58;1;30161;58;1;24331
58;1;30164;58;1;28895
58;1;30165;58;1;49118
58;1;30168;58;1;28994
58;1;30184;58;1;42957
58;1;30186;58;1;51577
58;1;30189;58;1;42561
58;1;30190;58;1;20363
58;1;30193;58;1;11199
58;1;30194;58;1;29921
58;1;30196;58;1;29266
58;1;30198;58;1;29170
58;1;30199;58;1;10318
58;1;30200;58;1;29985
58;1;30201;58;1;11198
58;1;30202;58;1;29920
58;1;30203;58;1;29200
58;1;30207;58;1;21095
58;1;30208;58;1;51499
58;1;30211;58;1;29743
58;1;30212;58;1;29729
58;1;30213;58;1;42541
58;1;30214;58;1;29975
58;1;30215;58;1;43523
58;1;30216;58;1;30230
58;1;30217;58;1;29763
58;1;30218;58;1;29762
58;1;30221;58;1;21185
58;1;30224;58;1;25476
58;1;30225;58;1;12793
58;1;30228;58;1;29539
58;1;30229;58;1;29681
58;1;30230;58;1;30216
58;1;30233;58;1;30017
58;1;30234;58;1;29961
58;1;30236;58;1;29960
58;1;30237;58;1;29545
58;1;30239;58;1;22075
58;1;30241;58;1;29558
58;1;30244;58;1;29953
58;1;30246;58;1;12781
58;1;30248;58;1;29824
58;1;30250;58;1;28549
58;1;30251;58;1;11071
58;1;30254;58;1;28323
58;1;30257;58;1;52289
58;1;30262;58;1;29984
58;1;30263;58;1;10184
58;1;30264;58;1;29822
58;1;30265;58;1;20991
58;1;30266;58;1;34115
58;1;30267;58;1;30044
58;1;30268;58;1;29699
58;1;30271;58;1;29829
58;1;30272;58;1;46572
58;1;30273;58;1;35350
58;1;30274;58;1;22675
58;1;30275;58;1;27943
58;1;30276;58;1;22691
58;1;30278;58;1;28007
58;1;30279;58;1;31683
58;1;30280;58;1;29709
58;1;30281;58;1;21391
58;1;30282;58;1;27970
58;1;30284;58;1;29847
58;1;30288;58;1;30294
58;1;30289;58;1;42649
58;1;30291;58;1;29918
58;1;30292;58;1;11193
58;1;30293;58;1;30327
58;1;30294;58;1;30288
58;1;30295;58;1;29919
58;1;30296;58;1;57080
58;1;30297;58;1;30308
58;1;30298;58;1;29992
58;1;30304;58;1;29737
58;1;30305;58;1;30310
58;1;30306;58;1;6765
58;1;30307;58;1;42718
58;1;30308;58;1;30297
58;1;30309;58;1;29991
58;1;30310;58;1;30305
58;1;30312;58;1;30325
58;1;30314;58;1;25632
58;1;30315;58;1;6766
58;1;30316;58;1;30334
58;1;30317;58;1;42720
58;1;30318;58;1;29738
58;1;30319;58;1;185
58;1;30320;58;1;6764
58;1;30323;58;1;24627
58;1;30325;58;1;30312
58;1;30327;58;1;30293
58;1;30329;58;1;30315
58;1;30330;58;1;42651
58;1;30331;58;1;29735
58;1;30332;58;1;29993
58;1;30334;58;1;30316
58;1;30335;58;1;29748
58;1;30336;58;1;42738
58;1;30337;58;1;51722
58;1;30502;58;1;21272
58;1;30504;58;1;30505
58;1;30505;58;1;30504
58;1;30506;58;1;53095
58;1;30507;58;1;52792
58;1;30508;58;1;55003
58;1;30511;58;1;30913
58;1;30513;58;1;21266
58;1;30515;58;1;22520
58;1;30517;58;1;30518
58;1;30518;58;1;30517
58;1;30521;58;1;22522
58;1;30535;58;1;54835
58;1;30553;58;1;22372
58;1;30555;58;1;30616
58;1;30556;58;1;54963
58;1;30558;58;1;56781
58;1;30561;58;1;54786
58;1;30571;58;1;23738
58;1;30572;58;1;30825
58;1;30597;58;1;23716
58;1;30606;58;1;23725
58;1;30613;58;1;14309
58;1;30615;58;1;54961
58;1;30616;58;1;30555
58;1;30618;58;1;41494
58;1;30638;58;1;4409
58;1;30642;58;1;54756
58;1;30644;58;1;26045
58;1;30645;58;1;23157
58;1;30654;58;1;30660
58;1;30660;58;1;30654
58;1;30671;58;1;42102
58;1;30678;58;1;30680
58;1;30680;58;1;30678
58;1;30693;58;1;56862
58;1;30696;58;1;14307
58;1;30697;58;1;14360
58;1;30700;58;1;26488
58;1;30701;58;1;22923
58;1;30704;58;1;57849
58;1;30711;58;1;30934
58;1;30712;58;1;11581
58;1;30718;58;1;56091
58;1;30728;58;1;30948
58;1;30729;58;1;56708
58;1;30730;58;1;30919
58;1;30741;58;1;56760
58;1;30751;58;1;52525
58;1;30762;58;1;11572
58;1;30767;58;1;57853
58;1;30778;58;1;30711
58;1;30782;58;1;12972
58;1;30794;58;1;56848
58;1;30807;58;1;22703
58;1;30808;58;1;11568
58;1;30825;58;1;30572
58;1;30826;58;1;22379
58;1;30828;58;1;42039
58;1;30831;58;1;22707
58;1;30834;58;1;23063
58;1;30835;58;1;56045
58;1;30836;58;1;30992
58;1;30860;58;1;56815
58;1;30865;58;1;41422
58;1;30868;58;1;14374
58;1;30871;58;1;54985
58;1;30874;58;1;30902
58;1;30875;58;1;11562
58;1;30879;58;1;52533
58;1;30880;58;1;53069
58;1;30882;58;1;53078
58;1;30883;58;1;53086
58;1;30884;58;1;11594
58;1;30888;58;1;56844
58;1;30892;58;1;54714
58;1;30893;58;1;56831
58;1;30897;58;1;30906
58;1;30898;58;1;30903
58;1;30899;58;1;30904
58;1;30900;58;1;30905
58;1;30901;58;1;30897
58;1;30902;58;1;30874
58;1;30903;58;1;30898
58;1;30904;58;1;30899
58;1;30905;58;1;30900
58;1;30906;58;1;30901
58;1;30907;58;1;20286
58;1;30912;58;1;23105
58;1;30913;58;1;12143
58;1;30917;58;1;22935
58;1;30919;58;1;30730
58;1;30920;58;1;23069
58;1;30930;58;1;14288
58;1;30934;58;1;30778
58;1;30948;58;1;30728
58;1;30958;58;1;54808
58;1;30966;58;1;14397
58;1;30968;58;1;14305
58;1;30970;58;1;54758
58;1;30973;58;1;12523
58;1;30975;58;1;30980
58;1;30976;58;1;20789
58;1;30980;58;1;30975
58;1;30983;58;1;22356
58;1;30984;58;1;54804
58;1;30992;58;1;30836
58;1;30997;58;1;12516
58;1;31001;58;1;31002
58;1;31002;58;1;31001
58;1;31004;58;1;31005
58;1;31005;58;1;31004
58;1;31007;58;1;27263
58;1;31012;58;1;31019
58;1;31013;58;1;31022
58;1;31014;58;1;32715
58;1;31015;58;1;25553
58;1;31019;58;1;31012
58;1;31020;58;1;32833
58;1;31021;58;1;32758
58;1;31022;58;1;31013
58;1;31026;58;1;14516
58;1;31029;58;1;32678
58;1;31030;58;1;21541
58;1;31033;58;1;31034
58;1;31034;58;1;31033
58;1;31035;58;1;31036
58;1;31036;58;1;31035
58;1;31041;58;1;4535
58;1;31043;58;1;4582
58;1;31044;58;1;41111
58;1;31045;58;1;29614
58;1;31048;58;1;31049
58;1;31049;58;1;41086
58;1;31050;58;1;31051
58;1;31051;58;1;31050
58;1;31053;58;1;31055
58;1;31055;58;1;31053
58;1;31057;58;1;26814
58;1;31058;58;1;26809
58;1;31060;58;1;31066
58;1;31061;58;1;26803
58;1;31062;58;1;31063
58;1;31063;58;1;31062
58;1;31065;58;1;32846
58;1;31066;58;1;31060
58;1;31067;58;1;32857
58;1;31069;58;1;32670
58;1;31070;58;1;31071
58;1;31071;58;1;26959
58;1;31072;58;1;31148
58;1;31075;58;1;31076
58;1;31076;58;1;31075
58;1;31077;58;1;31078
58;1;31078;58;1;31077
58;1;31081;58;1;31083
58;1;31083;58;1;31081
58;1;31084;58;1;31085
58;1;31085;58;1;31084
58;1;31086;58;1;31087
58;1;31087;58;1;31086
58;1;31088;58;1;41137
58;1;31091;58;1;20256
58;1;31093;58;1;21550
58;1;31096;58;1;31115
58;1;31098;58;1;31110
58;1;31099;58;1;26790
58;1;31100;58;1;31107
58;1;31101;58;1;31104
58;1;31103;58;1;32858
58;1;31104;58;1;31101
58;1;31107;58;1;31100
58;1;31108;58;1;31109
58;1;31109;58;1;31108
58;1;31110;58;1;31098
58;1;31111;58;1;31112
58;1;31112;58;1;31111
58;1;31115;58;1;31096
58;1;31121;58;1;31122
58;1;31122;58;1;31121
58;1;31123;58;1;2739
58;1;31126;58;1;31127
58;1;31127;58;1;31126
58;1;31128;58;1;31165
58;1;31132;58;1;31134
58;1;31134;58;1;31132
58;1;31136;58;1;32836
58;1;31141;58;1;31143
58;1;31142;58;1;32785
58;1;31143;58;1;31141
58;1;31148;58;1;31072
58;1;31149;58;1;4538
58;1;31155;58;1;31163
58;1;31156;58;1;31168
58;1;31157;58;1;31210
58;1;31158;58;1;31160
58;1;31160;58;1;31158
58;1;31161;58;1;31224
58;1;31163;58;1;31155
58;1;31165;58;1;31128
58;1;31166;58;1;26970
58;1;31168;58;1;31156
58;1;31171;58;1;31172
58;1;31172;58;1;31171
58;1;31173;58;1;14505
58;1;31179;58;1;31180
58;1;31180;58;1;31179
58;1;31184;58;1;4527
58;1;31187;58;1;31189
58;1;31189;58;1;31187
58;1;31193;58;1;26961
58;1;31195;58;1;4569
58;1;31198;58;1;41071
58;1;31200;58;1;31202
58;1;31202;58;1;31200
58;1;31203;58;1;41122
58;1;31204;58;1;31206
58;1;31205;58;1;31207
58;1;31206;58;1;31204
58;1;31207;58;1;31205
58;1;31208;58;1;31225
58;1;31210;58;1;31157
58;1;31212;58;1;31222
58;1;31216;58;1;26682
58;1;31217;58;1;31218
58;1;31218;58;1;31220
58;1;31220;58;1;31217
58;1;31221;58;1;32828
58;1;31222;58;1;31212
58;1;31224;58;1;31161
58;1;31225;58;1;31208
58;1;31226;58;1;31227
58;1;31227;58;1;31226
58;1;31228;58;1;31231
58;1;31231;58;1;31228
58;1;31233;58;1;31234
58;1;31234;58;1;31233
58;1;31235;58;1;31240
58;1;31238;58;1;32883
58;1;31240;58;1;31235
58;1;31244;58;1;31245
58;1;31245;58;1;31244
58;1;31254;58;1;12891
58;1;31256;58;1;31503
58;1;31294;58;1;31308
58;1;31300;58;1;12736
58;1;31302;58;1;27869
58;1;31303;58;1;22830
58;1;31307;58;1;43126
58;1;31308;58;1;31294
58;1;31314;58;1;31328
58;1;31317;58;1;12836
58;1;31318;58;1;31393
58;1;31319;58;1;12838
58;1;31326;58;1;26061
58;1;31327;58;1;46503
58;1;31328;58;1;31314
58;1;31329;58;1;12833
58;1;31330;58;1;31340
58;1;31331;58;1;31353
58;1;31332;58;1;32213
58;1;31333;58;1;30105
58;1;31337;58;1;20871
58;1;31340;58;1;31330
58;1;31343;58;1;31355
58;1;31348;58;1;12854
58;1;31349;58;1;31358
58;1;31350;58;1;31365
58;1;31351;58;1;20873
58;1;31353;58;1;31331
58;1;31355;58;1;31343
58;1;31356;58;1;25134
58;1;31358;58;1;31349
58;1;31365;58;1;31350
58;1;31366;58;1;35153
58;1;31367;58;1;31375
58;1;31372;58;1;31381
58;1;31373;58;1;20972
58;1;31374;58;1;35151
58;1;31375;58;1;31367
58;1;31377;58;1;20875
58;1;31380;58;1;20970
58;1;31381;58;1;22637
58;1;31383;58;1;27799
58;1;31391;58;1;46506
58;1;31392;58;1;31397
58;1;31393;58;1;31318
58;1;31394;58;1;12837
58;1;31396;58;1;25133
58;1;31397;58;1;31392
58;1;31403;58;1;46504
58;1;31410;58;1;12468
58;1;31411;58;1;23801
58;1;31412;58;1;12470
58;1;31413;58;1;61069
58;1;31415;58;1;61068
58;1;31416;58;1;12473
58;1;31417;58;1;12424
58;1;31420;58;1;60904
58;1;31421;58;1;60910
58;1;31422;58;1;31424
58;1;31424;58;1;31422
58;1;31452;58;1;46733
58;1;31453;58;1;46711
58;1;31463;58;1;13782
58;1;31467;58;1;28013
58;1;31477;58;1;33292
58;1;31481;58;1;13760
58;1;31482;58;1;32273
58;1;31487;58;1;28016
58;1;31490;58;1;21056
58;1;31491;58;1;27383
58;1;31502;58;1;46992
58;1;31503;58;1;31256
58;1;31504;58;1;20904
58;1;31505;58;1;7769
58;1;31506;58;1;31756
58;1;31507;58;1;7767
58;1;31508;58;1;31753
58;1;31509;58;1;12437
58;1;31510;58;1;35490
58;1;31512;58;1;31689
58;1;31521;58;1;46715
58;1;31524;58;1;10813
58;1;31525;58;1;12941
58;1;31526;58;1;21156
58;1;31527;58;1;27409
58;1;31537;58;1;25322
58;1;31541;58;1;27571
58;1;31547;58;1;20708
58;1;31548;58;1;27492
58;1;31555;58;1;10790
58;1;31562;58;1;22801
58;1;31567;58;1;12946
58;1;31577;58;1;12845
58;1;31585;58;1;10810
58;1;31586;58;1;27625
58;1;31594;58;1;23805
58;1;31597;58;1;12755
58;1;31610;58;1;33281
58;1;31616;58;1;33066
58;1;31617;58;1;42293
58;1;31623;58;1;46580
58;1;31624;58;1;31625
58;1;31625;58;1;31624
58;1;31626;58;1;31627
58;1;31627;58;1;31626
58;1;31628;58;1;23820
58;1;31629;58;1;32146
58;1;31635;58;1;10798
58;1;31640;58;1;33407
58;1;31641;58;1;27496
58;1;31642;58;1;27622
58;1;31643;58;1;27782
58;1;31644;58;1;27791
58;1;31645;58;1;35157
58;1;31647;58;1;27837
58;1;31648;58;1;28077
58;1;31649;58;1;27371
58;1;31651;58;1;28036
58;1;31654;58;1;28069
58;1;31658;58;1;28070
58;1;31659;58;1;31663
58;1;31661;58;1;27531
58;1;31663;58;1;31659
58;1;31666;58;1;60888
58;1;31667;58;1;60884
58;1;31668;58;1;20558
58;1;31671;58;1;12824
58;1;31672;58;1;46973
58;1;31673;58;1;60862
58;1;31674;58;1;27533
58;1;31676;58;1;61104
58;1;31680;58;1;28052
58;1;31681;58;1;29769
58;1;31682;58;1;28135
58;1;31683;58;1;30279
58;1;31684;58;1;27977
58;1;31686;58;1;20880
58;1;31687;58;1;25140
58;1;31688;58;1;25142
58;1;31689;58;1;31512
58;1;31690;58;1;21260
58;1;31691;58;1;10811
58;1;31692;58;1;33346
58;1;31693;58;1;20650
58;1;31753;58;1;31508
58;1;31754;58;1;31504
58;1;31756;58;1;31506
58;1;31758;58;1;12892
58;1;31768;58;1;60397
58;1;31786;58;1;31787
58;1;31787;58;1;31786
58;1;31806;58;1;31810
58;1;31807;58;1;26177
58;1;31808;58;1;61299
58;1;31809;58;1;21584
58;1;31810;58;1;31806
58;1;31811;58;1;13739
58;1;31841;58;1;31654
58;1;31845;58;1;27396
58;1;31861;58;1;12554
58;1;31954;58;1;35400
58;1;31974;58;1;46873
58;1;31975;58;1;36055
58;1;31976;58;1;20681
58;1;31977;58;1;31978
58;1;31978;58;1;31977
58;1;31981;58;1;27582
58;1;31983;58;1;22884
58;1;31988;58;1;21582
58;1;31991;58;1;32007
58;1;31992;58;1;36049
58;1;31994;58;1;31991
58;1;31998;58;1;36050
58;1;32004;58;1;46872
58;1;32005;58;1;22616
58;1;32007;58;1;31994
58;1;32011;58;1;27579
58;1;32012;58;1;12772
58;1;32013;58;1;27764
58;1;32015;58;1;7918
58;1;32016;58;1;32026
58;1;32022;58;1;32032
58;1;32025;58;1;43201
58;1;32026;58;1;32016
58;1;32028;58;1;32043
58;1;32030;58;1;32037
58;1;32032;58;1;32022
58;1;32035;58;1;12435
58;1;32036;58;1;12776
58;1;32037;58;1;32030
58;1;32043;58;1;32028
58;1;32064;58;1;32065
58;1;32065;58;1;32064
58;1;32069;58;1;20554
58;1;32070;58;1;23852
58;1;32081;58;1;12578
58;1;32082;58;1;20715
58;1;32084;58;1;27484
58;1;32089;58;1;21382
58;1;32090;58;1;32099
58;1;32091;58;1;32298
58;1;32093;58;1;32094
58;1;32094;58;1;32093
58;1;32099;58;1;32090
58;1;32101;58;1;32291
58;1;32103;58;1;12955
58;1;32104;58;1;32280
58;1;32109;58;1;32110
58;1;32110;58;1;32109
58;1;32116;58;1;21039
58;1;32122;58;1;27485
58;1;32123;58;1;32134
58;1;32124;58;1;20717
58;1;32125;58;1;12574
58;1;32127;58;1;27523
58;1;32134;58;1;32123
58;1;32137;58;1;12991
58;1;32139;58;1;22682
58;1;32142;58;1;26184
58;1;32146;58;1;31629
58;1;32149;58;1;32296
58;1;32150;58;1;26188
58;1;32166;58;1;20838
58;1;32173;58;1;25145
58;1;32176;58;1;11920
58;1;32178;58;1;11918
58;1;32205;58;1;25320
58;1;32213;58;1;31332
58;1;32214;58;1;25137
58;1;32218;58;1;21600
58;1;32227;58;1;43111
58;1;32259;58;1;27424
58;1;32261;58;1;22817
58;1;32266;58;1;27443
58;1;32269;58;1;21404
58;1;32270;58;1;21405
58;1;32271;58;1;13792
58;1;32273;58;1;31482
58;1;32280;58;1;12956
58;1;32281;58;1;21398
58;1;32282;58;1;21397
58;1;32284;58;1;27889
58;1;32288;58;1;12951
58;1;32291;58;1;32101
58;1;32296;58;1;32149
58;1;32297;58;1;32302
58;1;32298;58;1;32091
58;1;32301;58;1;32288
58;1;32302;58;1;32297
58;1;32304;58;1;32386
58;1;32307;58;1;32354
58;1;32310;58;1;60302
58;1;32312;58;1;32218
58;1;32313;58;1;21601
58;1;32316;58;1;32369
58;1;32320;58;1;25153
58;1;32322;58;1;32375
58;1;32323;58;1;32364
58;1;32327;58;1;32400
58;1;32330;58;1;13733
58;1;32334;58;1;25148
58;1;32337;58;1;27662
58;1;32342;58;1;32316
58;1;32343;58;1;25149
58;1;32344;58;1;8127
58;1;32345;58;1;32362
58;1;32346;58;1;25147
58;1;32347;58;1;10815
58;1;32352;58;1;20877
58;1;32354;58;1;32307
58;1;32362;58;1;32345
58;1;32363;58;1;10817
58;1;32364;58;1;32323
58;1;32365;58;1;32395
58;1;32366;58;1;20889
58;1;32369;58;1;32342
58;1;32373;58;1;10819
58;1;32375;58;1;32322
58;1;32378;58;1;36114
58;1;32379;58;1;32383
58;1;32380;58;1;25151
58;1;32381;58;1;10820
58;1;32383;58;1;32379
58;1;32386;58;1;32304
